,NO2,O3,PM10,SO2,WSR,WDR
2023-08-23 18:00:00,0.0091,0.0306999999999999,23.0,0.0025,11.3,92.0
2023-08-23 19:00:00,0.0081,0.03,13.0,0.0024,7.4,94.0
2023-08-23 20:00:00,0.0096999999999999,0.0257,14.0,0.0025,6.4,68.0
2023-08-23 21:00:00,0.013,0.0155,19.0,0.0026,4.1,78.0
2023-08-23 22:00:00,0.0136,0.0136999999999999,17.0,0.0026,5.9,73.0
2023-08-23 23:00:00,0.0128,0.0128,31.0,0.0027,6.4,70.0
2023-08-24 00:00:00,0.0112,0.0115,26.0,0.0027,7.0,71.0
2023-08-24 01:00:00,0.0101,0.0096999999999999,29.0,0.0028,6.4,79.0
2023-08-24 02:00:00,0.0101,0.0092,28.0,0.0028,4.9,87.0
2023-08-24 03:00:00,0.01,0.0081,23.0,0.0029,4.1,92.0
2023-08-24 04:00:00,0.0107,0.0067,15.0,0.003,3.5,63.0
2023-08-24 05:00:00,0.0124,0.0081,30.0,0.0029,3.4,53.0
2023-08-24 06:00:00,0.0148,0.0074,38.0,0.003,5.0,61.0
2023-08-24 07:00:00,0.0118,0.0149,38.0,0.003,4.4,62.0
2023-08-24 08:00:00,0.0087,0.022,29.0,0.0029,5.9,73.0
2023-08-24 09:00:00,0.0075,0.0261,27.0,0.0035,8.9,68.0
2023-08-24 10:00:00,0.0067,0.0311,22.0,0.003,9.9,87.0
2023-08-24 11:00:00,0.0068,0.0347,23.0,0.0026,12.6,72.0
2023-08-24 12:00:00,0.0065,0.035,20.0,0.0026,14.6,65.0
2023-08-24 13:00:00,0.0062,0.033,26.0,0.0026,15.9,64.0
2023-08-24 14:00:00,0.0062,0.035,42.0,0.0025,17.4,67.0
2023-08-24 15:00:00,0.006,0.0392,50.0,0.0024,17.4,71.0
2023-08-24 16:00:00,0.0060999999999999,0.0414,37.0,0.0024,17.3,69.0
2023-08-24 17:00:00,0.0064,0.0432,38.0,0.0023,16.8,71.0
2023-08-24 18:00:00,0.0081,0.0407999999999999,37.0,0.0023,14.8,70.0
2023-08-24 19:00:00,0.012,0.0345,40.0,0.0023,10.4,63.0
2023-08-24 20:00:00,0.0133,0.0348,53.0,0.0023,8.7,60.0
2023-08-24 21:00:00,0.0152,0.0319,55.0,0.0024,9.5,69.0
2023-08-24 22:00:00,0.0074,0.0272,61.0,0.0024,14.6,79.0
2023-08-24 23:00:00,0.0070999999999999,0.0232,49.0,0.0024,9.4,79.0
2023-08-25 00:00:00,0.0098,0.017,40.0,0.0025,7.9,59.0
2023-08-25 01:00:00,0.0095,0.0162,48.0,0.0026,7.4,54.0
2023-08-25 02:00:00,0.0091,0.0154,57.0,0.0026,8.1,56.0
2023-08-25 03:00:00,0.0073,0.0161,48.0,0.0027,6.4,40.0
2023-08-25 04:00:00,0.0084,0.0148,53.0,0.0027,5.2,45.0
2023-08-25 05:00:00,0.0104,0.0087,52.0,0.0028,2.8,303.0
2023-08-25 06:00:00,0.0114,0.0059,57.0,0.0029,3.3,244.0
2023-08-25 07:00:00,0.0127,0.0092,62.0,0.0032,4.8,256.0
2023-08-25 08:00:00,0.0108,0.0163999999999999,83.0,0.0044,4.9,277.0
2023-08-25 09:00:00,0.0136,0.0211,65.0,0.0046,5.2,261.0
2023-08-25 10:00:00,0.0076,0.0364,68.0,0.0034,8.2,78.0
2023-08-25 11:00:00,0.0060999999999999,0.0405,51.0,0.003,10.6,73.0
2023-08-25 12:00:00,0.0057,0.0397,36.0,0.0027,13.6,83.0
2023-08-25 13:00:00,0.0060999999999999,0.0422,29.0,0.0026,14.5,69.0
2023-08-25 14:00:00,0.0063,0.0435,34.0,0.0024,16.8,64.0
2023-08-25 15:00:00,0.0060999999999999,0.0456,32.0,0.0024,16.5,79.0
2023-08-25 16:00:00,0.0064,0.0474,29.0,0.0024,16.1,75.0
2023-08-25 17:00:00,0.007,0.0472999999999999,27.0,0.0023,13.7,65.0
2023-08-25 18:00:00,0.008,0.0471,34.0,0.0023,18.4,69.0
2023-08-25 19:00:00,0.0065,0.043,36.0,0.0023,18.6,95.0
2023-08-25 20:00:00,0.0074,0.0366,32.0,0.0023,12.9,101.0
2023-08-25 21:00:00,0.0073,0.0342,31.0,0.0024,9.5,77.0
2023-08-25 22:00:00,0.011,0.0278,27.0,0.0027,8.7,67.0
2023-08-25 23:00:00,0.0104,0.0266,29.0,0.0026,7.3,65.0
2023-08-26 00:00:00,0.0088,0.0248,31.0,0.0025,4.4,91.0
2023-08-26 01:00:00,0.0084,0.0177,28.0,0.0026,1.4,242.0
2023-08-26 02:00:00,0.0101999999999999,0.0188,28.0,0.0026,4.7,48.0
2023-08-26 03:00:00,0.0089,0.0224,33.0,0.0029,3.6,13.0
2023-08-26 04:00:00,0.0116,0.0121,54.0,0.0031,2.7,302.0
2023-08-26 05:00:00,0.0141,0.0072,32.0,0.0029,3.0,282.0
2023-08-26 06:00:00,0.0129,0.0072,65.0,0.003,2.4,224.0
2023-08-26 07:00:00,0.0169,0.0112,34.0,0.0046,2.6,268.0
2023-08-26 08:00:00,0.0114,0.0289,49.0,0.0045,4.3,100.0
2023-08-26 09:00:00,0.01,0.034,40.0,0.0036,5.3,53.0
2023-08-26 10:00:00,0.0078,0.0445,29.0,0.0038,7.6,65.0
2023-08-26 11:00:00,0.006,0.0443,33.0,0.003,8.8,76.0
2023-08-26 12:00:00,0.0057,0.0425,22.0,0.0028,8.8,92.0
2023-08-26 13:00:00,0.0059,0.0429,25.0,0.0027,12.4,75.0
2023-08-26 14:00:00,0.0059,0.0432,15.0,0.0026,13.0,87.0
2023-08-26 15:00:00,0.0062,0.0417,25.0,0.0026,14.2,75.0
2023-08-26 16:00:00,0.0058,0.0428,23.0,0.0025,12.9,76.0
2023-08-26 17:00:00,0.0059,0.0428,20.0,0.0025,13.4,76.0
2023-08-26 18:00:00,0.0062,0.0404,12.0,0.0025,12.4,74.0
2023-08-26 19:00:00,0.0073,0.0366,22.0,0.0024,8.8,76.0
2023-08-26 20:00:00,0.0076,0.0391,23.0,0.0024,15.2,73.0
2023-08-26 21:00:00,0.0081999999999999,0.0366,38.0,0.0025,9.7,78.0
2023-08-26 22:00:00,0.0074,0.0342,25.0,0.0025,5.7,83.0
2023-08-26 23:00:00,0.0083,0.0322999999999999,26.0,0.0026,6.4,85.0
2023-08-27 00:00:00,0.0084,0.0295,24.0,0.0026,4.4,91.0
2023-08-27 01:00:00,0.0089,0.0254,25.0,0.0027,2.7,90.0
2023-08-27 02:00:00,0.0121,0.0218,30.0,0.0028,3.3,38.0
2023-08-27 03:00:00,0.0087,0.0265,34.0,0.0028,3.0,1.0
2023-08-27 04:00:00,0.0094,0.0188,30.0,0.0037,2.9,277.0
2023-08-27 05:00:00,0.011,0.0111,27.0,0.0034,2.9,222.0
2023-08-27 06:00:00,0.0121,0.0093,27.0,0.0032,2.9,267.0
2023-08-27 07:00:00,0.012,0.0166,38.0,0.0032,3.1,156.0
2023-08-27 08:00:00,0.0081,0.0276,39.0,0.0032,5.3,70.0
2023-08-27 09:00:00,0.0068,0.0367,22.0,0.0032,6.0,82.0
2023-08-27 10:00:00,0.0064,0.0423,21.0,0.0031,6.0,80.0
2023-08-27 11:00:00,0.0062,0.0433,23.0,0.003,7.4,35.0
2023-08-27 12:00:00,0.0058,0.0442,28.0,0.003,9.2,84.0
2023-08-27 13:00:00,0.006,0.045,14.0,0.0028,9.4,86.0
2023-08-27 14:00:00,0.0056,0.0437,16.0,0.0027,13.2,76.0
2023-08-27 15:00:00,0.0057,0.044,15.0,0.0026,16.8,73.0
2023-08-27 16:00:00,0.0057,0.0448,11.0,0.0025,16.7,70.0
2023-08-27 17:00:00,0.0058,0.0446,15.0,0.0025,15.2,78.0
2023-08-27 18:00:00,0.0062,0.0448,12.0,0.0025,12.6,76.0
2023-08-27 19:00:00,0.009,0.0371,20.0,0.0024,9.8,118.0
2023-08-27 20:00:00,0.0077,0.0366,76.0,0.0025,8.8,96.0
2023-08-27 21:00:00,0.0070999999999999,0.0338,33.0,0.0025,5.3,91.0
2023-08-27 22:00:00,0.0155,0.0203999999999999,42.0,0.0033,5.9,53.0
2023-08-27 23:00:00,0.0133,0.0242,45.0,0.003,4.9,59.0
2023-08-28 00:00:00,0.0143,0.0153,35.0,0.0028,2.4,98.0
2023-08-28 01:00:00,0.0101,0.0226999999999999,29.0,0.0027,5.1,58.0
2023-08-28 02:00:00,0.0087,0.0266999999999999,23.0,0.0028,6.0,54.0
2023-08-28 03:00:00,0.0081,0.0261999999999999,29.0,0.0028,5.2,48.0
2023-08-28 04:00:00,0.0085,0.0193999999999999,30.0,0.0028,4.2,247.0
2023-08-28 05:00:00,0.0174,0.0065,23.0,0.0038,4.0,267.0
2023-08-28 06:00:00,0.0177,0.0057,39.0,0.0035,4.8,259.0
2023-08-28 07:00:00,0.0248,0.0094,56.0,0.0074,7.1,270.0
2023-08-28 08:00:00,0.0229,0.0189,90.0,0.0079,7.2,253.0
2023-08-28 09:00:00,0.0134,0.0382,61.0,0.0058,5.4,268.0
2023-08-28 10:00:00,0.0086,0.0509,43.0,0.0036,5.5,104.0
2023-08-28 11:00:00,0.0069,0.0551,32.0,0.0029,6.8,78.0
2023-08-28 12:00:00,0.0062,0.0523,18.0,0.0028,10.9,76.0
2023-08-28 13:00:00,0.0063,0.0523999999999999,20.0,0.0026,9.2,22.0
2023-08-28 14:00:00,0.0065,0.0519,18.0,0.0025,10.5,77.0
2023-08-28 15:00:00,0.0064,0.0526,14.0,0.0024,11.4,89.0
2023-08-28 16:00:00,0.0063,0.0508,17.0,0.0024,10.4,76.0
2023-08-28 17:00:00,0.0062,0.0517,16.0,0.0024,10.8,89.0
2023-08-28 18:00:00,0.0069,0.0504,14.0,0.0024,11.7,83.0
2023-08-28 19:00:00,0.0096999999999999,0.045,18.0,0.0025,8.4,78.0
2023-08-28 20:00:00,0.0161,0.0301,34.0,0.0025,3.5,99.0
2023-08-28 21:00:00,0.0145,0.0159,133.0,0.0026,3.0,251.0
2023-08-28 22:00:00,0.0213,0.0091,63.0,0.0027,4.7,217.0
2023-08-28 23:00:00,0.0213,0.015,71.0,0.003,5.4,38.0
2023-08-29 00:00:00,0.0123,0.0285,68.0,0.0029,6.9,49.0
2023-08-29 01:00:00,0.0112,0.0288,47.0,0.0037,6.6,29.0
2023-08-29 02:00:00,0.0107,0.0242,62.0,0.0033,3.4,295.0
2023-08-29 03:00:00,0.0125,0.0158,36.0,0.0037,5.2,254.0
2023-08-29 04:00:00,0.0153,0.0121,42.0,0.0037,4.9,252.0
2023-08-29 05:00:00,0.0223,0.0073,50.0,0.0047,4.7,262.0
2023-08-29 06:00:00,0.0228,0.0184,54.0,0.0047,6.9,274.0
2023-08-29 07:00:00,0.0119,0.0373,54.0,0.0033,17.0,292.0
2023-08-29 08:00:00,0.0095,0.0453,68.0,0.0029,20.7,300.0
2023-08-29 09:00:00,0.0087,0.0532,121.0,0.0026,19.6,292.0
2023-08-29 10:00:00,0.0085,0.0572,51.0,0.0027,19.0,302.0
2023-08-29 11:00:00,0.0083,0.0561,45.0,0.0028,19.0,304.0
2023-08-29 12:00:00,0.0076,0.0549,53.0,0.0026,14.0,295.0
2023-08-29 13:00:00,0.0078,0.0547999999999999,38.0,0.0025,17.1,33.0
2023-08-29 14:00:00,0.0073,0.0569,56.0,0.0024,17.9,50.0
2023-08-29 15:00:00,0.0079,0.0574,42.0,0.0024,12.4,356.0
2023-08-29 16:00:00,0.0069,0.0603,44.0,0.0024,7.1,119.0
2023-08-29 17:00:00,0.0106,0.0551,24.0,0.0025,12.3,100.0
2023-08-29 18:00:00,0.0095,0.0501,62.0,0.0024,9.9,87.0
2023-08-29 19:00:00,0.0128,0.0336,41.0,0.0024,10.1,183.0
2023-08-29 20:00:00,0.02,0.0213,24.0,0.0026,4.6,216.0
2023-08-29 21:00:00,0.0265,0.0109,37.0,0.0029,5.9,20.0
2023-08-29 22:00:00,0.0251,0.0067,60.0,0.003,3.3,95.0
2023-08-29 23:00:00,0.0192,0.0087,63.0,0.0028,1.6,156.0
2023-08-30 00:00:00,0.0175,0.0067,34.0,0.0029,2.9,243.0
2023-08-30 01:00:00,0.0212,0.0053,39.0,0.0031,3.0,306.0
2023-08-30 02:00:00,0.0202,0.0054,62.0,0.0033,3.2,248.0
2023-08-30 03:00:00,0.0201,0.0057,55.0,0.0032,4.6,243.0
2023-08-30 04:00:00,0.0212,0.0062,38.0,0.0031,5.1,242.0
2023-08-30 05:00:00,0.026,0.0054,45.0,0.0033,5.5,260.0
2023-08-30 06:00:00,0.027,0.0059,65.0,0.0040999999999999,5.1,249.0
2023-08-30 07:00:00,0.0287,0.0081999999999999,119.0,0.004,5.0,237.0
2023-08-30 08:00:00,0.022,0.0303,141.0,0.0049,8.9,268.0
2023-08-30 09:00:00,0.0143,0.059,74.0,0.0031,9.5,265.0
2023-08-30 10:00:00,0.009,0.0757,47.0,0.0024,10.3,260.0
2023-08-30 11:00:00,0.0083,0.0712,30.0,0.0023,9.2,308.0
2023-08-30 12:00:00,0.0079,0.0652,33.0,0.0022,10.3,307.0
2023-08-30 13:00:00,0.0076,0.0631,22.0,0.0021,10.1,353.0
2023-08-30 14:00:00,0.0075,0.0660999999999999,21.0,0.0021,10.1,67.0
2023-08-30 15:00:00,0.0075,0.0654,23.0,0.0022,9.2,90.0
2023-08-30 16:00:00,0.0079,0.0650999999999999,26.0,0.0022,9.0,52.0
2023-08-30 17:00:00,0.0116,0.0626,25.0,0.0023,13.9,55.0
2023-08-30 18:00:00,0.0123,0.0552,31.0,0.0023,11.5,43.0
2023-08-30 19:00:00,0.0203999999999999,0.0402999999999999,35.0,0.0023,8.1,57.0
2023-08-30 20:00:00,0.0265,0.0282,51.0,0.0024,4.4,69.0
2023-08-30 21:00:00,0.0186,0.0261999999999999,55.0,0.0024,2.7,96.0
2023-08-30 22:00:00,0.0178,0.03,39.0,0.0025,6.9,89.0
2023-08-30 23:00:00,0.0145,0.0294,36.0,0.0026,4.4,92.0
2023-08-31 00:00:00,0.0141999999999999,0.0282,29.0,0.0026,4.3,76.0
2023-08-31 01:00:00,0.0184,0.0203999999999999,33.0,0.0028,3.9,62.0
2023-08-31 02:00:00,0.0161,0.0191,52.0,0.0029,2.0,5.0
2023-08-31 03:00:00,0.0144,0.0143,50.0,0.003,3.6,261.0
2023-08-31 04:00:00,0.0195,0.0084,46.0,0.0031,5.2,240.0
2023-08-31 05:00:00,0.0245,0.0065,43.0,0.0032,5.2,247.0
2023-08-31 06:00:00,0.0281,0.0058,48.0,0.0036,5.0,249.0
2023-08-31 07:00:00,0.0297,0.0081,79.0,0.0101,5.8,259.0
2023-08-31 08:00:00,0.0241,0.0243999999999999,112.0,0.007,5.8,261.0
2023-08-31 09:00:00,0.0163999999999999,0.0448999999999999,77.0,0.0053,3.8,281.0
2023-08-31 10:00:00,0.015,0.0517,49.0,0.0046,8.3,104.0
2023-08-31 11:00:00,0.0081999999999999,0.0648,27.0,0.0036,9.6,90.0
2023-08-31 12:00:00,0.0085,0.0717,16.0,0.0034,9.7,80.0
2023-08-31 13:00:00,0.0079,0.0678,23.0,0.0028,11.7,59.0
2023-08-31 14:00:00,0.0083,0.0681,21.0,0.0025,12.2,59.0
2023-08-31 15:00:00,0.0081,0.0667,25.0,0.0024,10.7,55.0
2023-08-31 16:00:00,0.0073,0.0670999999999999,30.0,0.0024,9.6,79.0
2023-08-31 17:00:00,0.008,0.0655999999999999,20.0,0.0024,11.2,71.0
2023-08-31 18:00:00,0.009,0.0634,23.0,0.0025,11.4,76.0
2023-08-31 19:00:00,0.0173,0.0495,32.0,0.0025,9.0,68.0
2023-08-31 20:00:00,0.0185,0.0453,44.0,0.0024,7.4,63.0
2023-08-31 21:00:00,0.0099,0.0504,46.0,0.0026,14.1,82.0
2023-08-31 22:00:00,0.0094,0.0517,45.0,0.0025,13.7,71.0
2023-08-31 23:00:00,0.0101,0.0491,41.5,0.0025,12.0,66.5
2023-09-01 00:00:00,0.0108,0.0465,38.0,0.0025,10.3,62.0
2023-09-01 01:00:00,0.0103,0.0462999999999999,30.0,0.0026,9.9,59.0
2023-09-01 02:00:00,0.0116,0.0433,28.0,0.0026,8.0,60.0
2023-09-01 03:00:00,0.0123,0.0395,27.0,0.0026,6.2,61.0
2023-09-01 04:00:00,0.0149,0.0348,27.0,0.0025,5.4,56.0
2023-09-01 05:00:00,0.0134,0.0141,34.0,0.0026,2.4,255.0
2023-09-01 06:00:00,0.0146,0.011,33.0,0.0027,3.8,241.0
2023-09-01 07:00:00,0.0215,0.0156,41.0,0.0039,3.1,238.0
2023-09-01 08:00:00,0.0104,0.0456,111.0,0.0035,4.6,55.0
2023-09-01 09:00:00,0.01,0.0528999999999999,57.0,0.0058,6.6,88.0
2023-09-01 10:00:00,0.0096,0.0603999999999999,37.0,0.006,11.3,79.0
2023-09-01 11:00:00,0.0084,0.0643,37.0,0.0028,13.7,73.0
2023-09-01 12:00:00,0.0081,0.0662,32.0,0.0024,15.2,60.0
2023-09-01 13:00:00,0.0076,0.0659,33.0,0.0024,13.0,69.0
2023-09-01 14:00:00,0.0072,0.0665,30.0,0.0024,10.8,81.0
2023-09-01 15:00:00,0.0074,0.0674,28.0,0.0023,12.5,72.0
2023-09-01 16:00:00,0.0070999999999999,0.0665999999999999,26.0,0.0022,13.2,80.0
2023-09-01 17:00:00,0.0101999999999999,0.0644,27.0,0.0022,13.8,56.0
2023-09-01 18:00:00,0.0133,0.0606,42.0,0.0023,11.0,67.0
2023-09-01 19:00:00,0.0211,0.0507,40.0,0.0023,9.3,59.0
2023-09-01 20:00:00,0.0163999999999999,0.0574,50.0,0.0024,10.9,56.0
2023-09-01 21:00:00,0.0093,0.0546,55.0,0.0023,16.1,73.0
2023-09-01 22:00:00,0.0068,0.0439,54.0,0.0023,17.3,90.0
2023-09-01 23:00:00,0.0069,0.0425,23.0,0.0024,10.4,92.0
2023-09-02 00:00:00,0.0084,0.0394,26.0,0.0026,7.5,95.0
2023-09-02 01:00:00,0.0094,0.0348,26.0,0.0027,6.0,42.0
2023-09-02 02:00:00,0.0095,0.0319,47.0,0.0027,5.0,67.0
2023-09-02 03:00:00,0.01,0.0291,31.0,0.0029,2.5,22.0
2023-09-02 04:00:00,0.012,0.0171,56.0,0.0032,1.9,339.0
2023-09-02 05:00:00,0.0141,0.0083,46.0,0.0029,3.7,264.0
2023-09-02 06:00:00,0.0195,0.0059,58.0,0.0031,4.9,238.0
2023-09-02 07:00:00,0.0228,0.0087,68.0,0.0096999999999999,5.2,256.0
2023-09-02 08:00:00,0.0149,0.03,104.0,0.0072,7.3,287.0
2023-09-02 09:00:00,0.0128,0.0442,54.0,0.0045,7.2,274.0
2023-09-02 10:00:00,0.0103,0.0635,52.0,0.0034,6.2,251.0
2023-09-02 11:00:00,0.0084,0.0721,32.0,0.0028,9.8,281.0
2023-09-02 12:00:00,0.0079,0.0752999999999999,35.0,0.0026,8.8,266.0
2023-09-02 13:00:00,0.008,0.0752,30.0,0.0025,8.3,297.0
2023-09-02 14:00:00,0.0075,0.0779,30.0,0.0024,10.2,78.0
2023-09-02 15:00:00,0.0079,0.0764,29.0,0.0023,11.2,38.0
2023-09-02 16:00:00,0.007,0.072,29.0,0.0023,13.1,79.0
2023-09-02 17:00:00,0.0079,0.0645999999999999,28.0,0.0023,16.9,69.0
2023-09-02 18:00:00,0.0093,0.0591,32.0,0.0023,15.8,48.0
2023-09-02 19:00:00,0.0152,0.0476,40.0,0.0023,10.6,57.0
2023-09-02 20:00:00,0.0136,0.0467,35.0,0.0023,7.1,74.0
2023-09-02 21:00:00,0.012,0.036,37.0,0.0024,3.2,236.0
2023-09-02 22:00:00,0.0074,0.0421,30.0,0.0025,16.4,77.0
2023-09-02 23:00:00,0.0078,0.0397999999999999,38.0,0.0025,10.2,75.0
2023-09-03 00:00:00,0.0077,0.0386,34.0,0.0025,10.0,79.0
2023-09-03 01:00:00,0.0074,0.0392999999999999,32.0,0.0025,8.7,81.0
2023-09-03 02:00:00,0.0074,0.036,22.0,0.0026,3.6,98.0
2023-09-03 03:00:00,0.0079,0.028,33.0,0.0026,2.4,84.0
2023-09-03 04:00:00,0.0085,0.0165,28.0,0.0026,1.9,163.0
2023-09-03 05:00:00,0.0081,0.0144,26.0,0.0026,2.8,279.0
2023-09-03 06:00:00,0.0114,0.019,20.0,0.0027,3.2,333.0
2023-09-03 07:00:00,0.0101999999999999,0.0253,32.0,0.003,4.4,315.0
2023-09-03 08:00:00,0.01,0.0334,42.0,0.0046,5.0,285.0
2023-09-03 09:00:00,0.0112,0.0375,29.0,0.0048,5.7,247.0
2023-09-03 10:00:00,0.0098,0.0474,27.0,0.0039,8.7,93.0
2023-09-03 11:00:00,0.0075,0.0561,27.0,0.0042,10.3,73.0
2023-09-03 12:00:00,0.0075,0.062,26.0,0.0072,9.0,71.0
2023-09-03 13:00:00,0.008,0.0652,30.0,0.0099,9.9,96.0
2023-09-03 14:00:00,0.0081,0.0684,44.0,0.0065,9.5,80.0
2023-09-03 15:00:00,0.0079,0.069,41.0,0.0049,9.3,78.0
2023-09-03 16:00:00,0.0076,0.0649,33.0,0.0047,10.0,87.0
2023-09-03 17:00:00,0.0075,0.0622,35.0,0.0064,11.6,90.0
2023-09-03 18:00:00,0.0083,0.0579,30.0,0.0029,10.6,73.0
2023-09-03 19:00:00,0.0101,0.0502,31.0,0.0027,11.4,67.0
2023-09-03 20:00:00,0.0086,0.0422,35.0,0.0025,15.6,70.0
2023-09-03 21:00:00,0.007,0.0316,44.0,0.0026,16.1,66.0
2023-09-03 22:00:00,0.0063,0.0296,40.0,0.0026,15.7,71.0
2023-09-03 23:00:00,0.0070999999999999,0.0263,29.0,0.0025,12.8,56.0
2023-09-04 00:00:00,0.0067,0.0248,25.0,0.0026,13.0,56.0
2023-09-04 01:00:00,0.0059,0.0246,21.0,0.0026,11.4,56.0
2023-09-04 02:00:00,0.0060999999999999,0.0235,23.0,0.0026,9.6,66.0
2023-09-04 03:00:00,0.006,0.0226,23.0,0.0026,8.1,62.0
2023-09-04 04:00:00,0.0083,0.0191,19.0,0.0027,6.1,56.0
2023-09-04 05:00:00,0.009,0.0181,18.0,0.0027,5.3,78.0
2023-09-04 06:00:00,0.0076,0.0179,28.0,0.0027,5.2,80.0
2023-09-04 07:00:00,0.0098,0.019,28.0,0.0028,5.9,85.0
2023-09-04 08:00:00,0.0076,0.0233999999999999,34.0,0.0088,6.7,84.0
2023-09-04 09:00:00,0.009,0.027,38.0,0.0076,5.6,73.0
2023-09-04 10:00:00,0.008,0.0378,33.0,0.0045,6.7,16.0
2023-09-04 11:00:00,0.0081999999999999,0.0477,40.0,0.0036,7.5,74.0
2023-09-04 12:00:00,0.0072,0.047,31.0,0.0031,8.9,74.0
2023-09-04 13:00:00,0.0065,0.0481,34.0,0.0038,11.3,94.0
2023-09-04 14:00:00,0.0065,0.0495,28.0,0.0037,11.9,88.0
2023-09-04 15:00:00,0.0068,0.0484,25.0,0.0031,13.3,71.0
2023-09-04 16:00:00,0.0065,0.048,29.0,0.0032,11.6,91.0
2023-09-04 17:00:00,0.0066,0.0457,18.0,0.003,12.6,80.0
2023-09-04 18:00:00,0.0063,0.0439,16.0,0.0027,10.7,84.0
2023-09-04 19:00:00,0.0072,0.0389,17.0,0.0025,7.6,78.0
2023-09-04 20:00:00,0.0079,0.0278,31.0,0.0026,19.0,74.0
2023-09-04 21:00:00,0.0068,0.0233999999999999,69.0,0.0026,18.6,68.0
2023-09-04 22:00:00,0.0072,0.0218,54.0,0.0026,17.0,63.0
2023-09-04 23:00:00,0.006,0.023,39.0,0.0026,16.4,68.0
2023-09-05 00:00:00,0.006,0.0216,51.0,0.0026,13.0,67.0
2023-09-05 01:00:00,0.0056,0.0212,47.0,0.0026,13.6,71.0
2023-09-05 02:00:00,0.0058,0.0195,42.0,0.0028,11.3,73.0
2023-09-05 03:00:00,0.0057,0.0185,40.0,0.0028,11.7,77.0
2023-09-05 04:00:00,0.0064,0.0157,29.0,0.0028,10.3,75.0
2023-09-05 05:00:00,0.0092,0.0121,25.0,0.0028,7.3,68.0
2023-09-05 06:00:00,0.0101999999999999,0.0107,27.0,0.0029,7.9,71.0
2023-09-05 07:00:00,0.0086,0.0133,29.0,0.0031,9.7,70.0
2023-09-05 08:00:00,0.0073,0.0156,38.0,0.0111,9.7,77.0
2023-09-05 09:00:00,0.0070999999999999,0.0222,29.0,0.0104,7.6,56.0
2023-09-05 10:00:00,0.0074,0.0326,30.0,0.0048,9.3,53.0
2023-09-05 11:00:00,0.0069,0.0352,37.0,0.0033,11.5,62.0
2023-09-05 12:00:00,0.0067,0.037,35.0,0.003,12.1,42.0
2023-09-05 13:00:00,0.0065,0.0376,38.0,0.0028,13.8,72.0
2023-09-05 14:00:00,0.0060999999999999,0.0377,33.0,0.0026,14.5,83.0
2023-09-05 15:00:00,0.0060999999999999,0.0351,28.0,0.0026,17.4,68.0
2023-09-05 16:00:00,0.0066,0.0349,29.0,0.0026,16.2,67.0
2023-09-05 17:00:00,0.0068,0.0346,25.0,0.0025,14.6,64.0
2023-09-05 18:00:00,0.01,0.0295,22.0,0.0024,13.0,54.0
2023-09-05 19:00:00,0.0113,0.0225,36.0,0.0025,16.2,62.0
2023-09-05 20:00:00,0.0057,0.0224,54.0,0.0025,21.0,74.0
2023-09-05 21:00:00,0.0056,0.021,49.0,0.0025,16.5,85.0
2023-09-05 22:00:00,0.0053,0.0206,28.0,0.0025,17.1,82.0
2023-09-05 23:00:00,0.005,0.019,21.0,0.0026,15.6,76.0
2023-09-06 00:00:00,0.0052,0.0172,17.0,0.0026,13.1,78.0
2023-09-06 01:00:00,0.0050999999999999,0.0156,13.0,0.0026,12.2,78.0
2023-09-06 02:00:00,0.0050999999999999,0.0153,18.0,0.0026,11.5,76.0
2023-09-06 03:00:00,0.005,0.0158,20.0,0.0026,9.9,76.0
2023-09-06 04:00:00,0.0053,0.0161,17.0,0.0026,11.7,78.0
2023-09-06 05:00:00,0.0064,0.0148,17.0,0.0026,8.9,66.0
2023-09-06 06:00:00,0.0092,0.0107,16.0,0.0026,7.2,65.0
2023-09-06 07:00:00,0.0081,0.0128,25.0,0.0027,8.6,73.0
2023-09-06 08:00:00,0.0064,0.0177,29.0,0.0036,8.9,68.0
2023-09-06 09:00:00,0.0063,0.0237,26.0,0.0036,6.0,86.0
2023-09-06 10:00:00,0.0066,0.03,25.0,0.0038,8.7,47.0
2023-09-06 11:00:00,0.0066,0.0327,35.0,0.0033,11.8,64.0
2023-09-06 12:00:00,0.0062,0.0356,33.0,0.0028,14.0,74.0
2023-09-06 13:00:00,0.0059,0.034,23.0,0.0028,14.0,68.0
2023-09-06 14:00:00,0.0055,0.0332999999999999,30.0,0.0028,14.7,75.0
2023-09-06 15:00:00,0.0056,0.0339,22.0,0.0026,15.6,71.0
2023-09-06 16:00:00,0.0062,0.0326,27.0,0.0024,17.2,68.0
2023-09-06 17:00:00,0.0064,0.0322,30.0,0.0024,14.6,65.0
2023-09-06 18:00:00,0.0115,0.0242,20.0,0.0024,11.5,53.0
2023-09-06 19:00:00,0.0136,0.0191,34.0,0.0025,10.1,63.0
2023-09-06 20:00:00,0.0101999999999999,0.0205,31.0,0.0023,12.9,69.0
2023-09-06 21:00:00,0.0052,0.0198999999999999,25.0,0.0024,20.0,81.0
2023-09-06 22:00:00,0.0058,0.0172,35.0,0.0024,17.7,73.0
2023-09-06 23:00:00,0.0053,0.0168,20.0,0.0025,14.5,74.0
2023-09-07 00:00:00,0.005,0.0171,11.0,0.0025,15.0,73.0
2023-09-07 01:00:00,0.005,0.0159,12.0,0.0026,12.7,72.0
2023-09-07 02:00:00,0.0053,0.0152,9.0,0.0026,10.9,72.0
