,NO2,O3,PM10,SO2,WSR,WDR
2023-11-05 01:00:00,0.028790243902439,0.0071008950366151,107.0,0.0034568755085435,2.8,246.0
2023-11-05 02:00:00,0.0288292682926829,0.0071106590724165,100.0,0.0034591537835638,3.1,229.0
2023-11-05 03:00:00,0.0288682926829268,0.007120423108218,91.0,0.0034614320585842,3.7,236.0
2023-11-05 04:00:00,0.0289073170731707,0.0071301871440195,87.0,0.0034637103336045,4.4,230.0
2023-11-05 05:00:00,0.0289463414634146,0.0071399511798209,79.0,0.0034659886086248,4.2,228.0
2023-11-05 06:00:00,0.0289853658536585,0.0071497152156224,75.0,0.0034682668836452,8.6,243.0
2023-11-05 07:00:00,0.0290243902439024,0.0071594792514239,67.0,0.0034705451586655,5.2,222.0
2023-11-05 08:00:00,0.0290634146341463,0.0071692432872253,61.0,0.0034728234336859,5.9,229.0
2023-11-05 09:00:00,0.0291024390243902,0.0071790073230268,61.0,0.0034751017087062,4.1,254.0
2023-11-05 10:00:00,0.0291414634146341,0.0071887713588283,74.0,0.0034773799837266,7.4,250.0
2023-11-05 11:00:00,0.029180487804878,0.0071985353946297,74.0,0.0034796582587469,5.3,274.0
2023-11-05 12:00:00,0.0292195121951219,0.0072082994304312,68.0,0.0034819365337672,4.3,5.0
2023-11-05 13:00:00,0.0292585365853658,0.0072180634662327,63.0,0.0034842148087876,8.3,79.0
2023-11-05 14:00:00,0.0292975609756097,0.0072278275020341,56.0,0.0034864930838079,9.5,72.0
2023-11-05 15:00:00,0.0293365853658536,0.0072375915378356,44.0,0.0034887713588283,9.7,42.0
2023-11-05 16:00:00,0.0293756097560975,0.0072473555736371,48.0,0.0034910496338486,9.8,73.0
2023-11-05 17:00:00,0.0294146341463414,0.0072571196094385,52.0,0.0034933279088689,9.3,58.0
2023-11-05 18:00:00,0.0294536585365853,0.00726688364524,43.0,0.0034956061838893,10.6,74.0
2023-11-05 19:00:00,0.0294926829268292,0.0072766476810414,44.0,0.0034978844589096,11.5,75.0
2023-11-05 20:00:00,0.0295317073170731,0.0072864117168429,37.0,0.00350016273393,8.7,61.0
2023-11-05 21:00:00,0.029570731707317,0.0072961757526444,46.0,0.0035024410089503,8.9,26.0
2023-11-05 22:00:00,0.0296097560975609,0.0073059397884458,61.0,0.0035047192839707,10.6,19.0
2023-11-05 23:00:00,0.0296487804878048,0.0073157038242473,43.0,0.003506997558991,5.9,55.0
2023-11-06 00:00:00,0.0296878048780487,0.0073254678600488,63.0,0.0035092758340113,6.0,33.0
2023-11-06 01:00:00,0.0297268292682926,0.0073352318958502,58.0,0.0035115541090317,5.4,38.0
2023-11-06 02:00:00,0.0297658536585365,0.0073449959316517,83.0,0.003513832384052,4.0,123.0
2023-11-06 03:00:00,0.0298048780487804,0.0073547599674532,68.0,0.0035161106590724,2.6,103.0
2023-11-06 04:00:00,0.0298439024390243,0.0073645240032546,76.0,0.0035183889340927,2.7,240.0
2023-11-06 05:00:00,0.0298829268292682,0.0073742880390561,64.0,0.003520667209113,3.6,226.0
2023-11-06 06:00:00,0.0299219512195121,0.0073840520748576,56.0,0.0035229454841334,2.6,234.0
2023-11-06 07:00:00,0.029960975609756,0.007393816110659,91.0,0.0035252237591537,2.6,246.0
2023-11-06 08:00:00,0.03,0.0074035801464605,71.0,0.0035275020341741,2.6,232.0
2023-11-06 09:00:00,0.0300390243902439,0.007413344182262,83.0,0.0035297803091944,2.7,221.0
2023-11-06 10:00:00,0.0300780487804878,0.0074231082180634,87.0,0.0035320585842148,2.6,341.0
2023-11-06 11:00:00,0.0301170731707317,0.0074328722538649,39.0,0.0035343368592351,2.6,112.0
2023-11-06 12:00:00,0.0301560975609756,0.0074426362896663,56.0,0.0035366151342554,4.1,77.0
2023-11-06 13:00:00,0.0301951219512195,0.0074524003254678,71.0,0.0035388934092758,7.3,90.0
2023-11-06 14:00:00,0.0302341463414634,0.0074621643612693,82.0,0.0035411716842961,8.9,79.0
2023-11-06 15:00:00,0.0302731707317073,0.0074719283970707,63.0,0.0035434499593165,10.6,81.0
2023-11-06 16:00:00,0.0303121951219512,0.0074816924328722,89.0,0.0035457282343368,9.6,54.0
2023-11-06 17:00:00,0.0303512195121951,0.0074914564686737,91.0,0.0035480065093572,8.9,40.0
2023-11-06 18:00:00,0.030390243902439,0.0075012205044751,108.0,0.0035502847843775,9.1,32.0
2023-11-06 19:00:00,0.0304292682926829,0.0075109845402766,102.0,0.0035525630593978,6.5,36.0
2023-11-06 20:00:00,0.0304682926829268,0.0075207485760781,98.0,0.0035548413344182,6.35,27.5
2023-11-06 21:00:00,0.0305073170731707,0.0075305126118795,94.0,0.0035571196094385,6.2,19.0
2023-11-06 22:00:00,0.0305463414634146,0.007540276647681,76.0,0.0035593978844589,3.4,82.0
2023-11-06 23:00:00,0.0305853658536585,0.0075500406834825,125.0,0.0035616761594792,2.9,130.0
2023-11-07 00:00:00,0.0306243902439024,0.0075598047192839,150.0,0.0035639544344995,5.6,239.0
2023-11-07 01:00:00,0.0306634146341463,0.0075695687550854,128.0,0.0035662327095199,5.5,243.0
2023-11-07 02:00:00,0.0307024390243902,0.0075793327908869,118.0,0.0035685109845402,5.0,216.0
2023-11-07 03:00:00,0.0307414634146341,0.0075890968266883,123.0,0.0035707892595606,5.1,261.0
2023-11-07 04:00:00,0.030780487804878,0.0075988608624898,110.0,0.0035730675345809,2.6,180.0
2023-11-07 05:00:00,0.0308195121951219,0.0076086248982912,110.0,0.0035753458096013,3.3,231.0
2023-11-07 06:00:00,0.0308585365853658,0.0076183889340927,113.0,0.0035776240846216,7.3,232.0
2023-11-07 07:00:00,0.0308975609756097,0.0076281529698942,84.0,0.0035799023596419,11.1,251.0
2023-11-07 08:00:00,0.0309365853658536,0.0076379170056956,74.0,0.0035821806346623,8.5,238.0
2023-11-07 09:00:00,0.0309756097560975,0.0076476810414971,70.0,0.0035844589096826,10.7,232.0
2023-11-07 10:00:00,0.0310146341463414,0.0076574450772986,118.0,0.003586737184703,9.8,234.0
2023-11-07 11:00:00,0.0310536585365853,0.0076672091131,93.0,0.0035890154597233,5.6,208.0
2023-11-07 12:00:00,0.0310926829268292,0.0076769731489015,96.0,0.0035912937347436,5.5,191.0
2023-11-07 13:00:00,0.0311317073170731,0.007686737184703,121.0,0.003593572009764,5.6,103.0
2023-11-07 14:00:00,0.031170731707317,0.0076965012205044,100.0,0.0035958502847843,6.2,80.0
2023-11-07 15:00:00,0.0312097560975609,0.0077062652563059,115.0,0.0035981285598047,7.8,75.0
2023-11-07 16:00:00,0.0312487804878048,0.0077160292921074,117.0,0.003600406834825,12.2,110.0
2023-11-07 17:00:00,0.0312878048780487,0.0077257933279088,151.0,0.0036026851098454,11.8,88.0
2023-11-07 18:00:00,0.0313268292682926,0.0077355573637103,133.0,0.0036049633848657,9.8,85.0
2023-11-07 19:00:00,0.0313658536585365,0.0077453213995117,128.0,0.003607241659886,9.9,79.0
2023-11-07 20:00:00,0.0314048780487804,0.0077550854353132,65.0,0.0036095199349064,6.9,18.0
2023-11-07 21:00:00,0.0314439024390243,0.0077648494711147,78.5,0.0036117982099267,9.2,24.0
2023-11-07 22:00:00,0.0314829268292682,0.0077746135069161,92.0,0.0036140764849471,6.9,48.0
2023-11-07 23:00:00,0.0315219512195122,0.0077843775427176,98.0,0.0036163547599674,4.6,107.0
2023-11-08 00:00:00,0.0315609756097561,0.0077941415785191,135.0,0.0036186330349877,3.2,116.0
2023-11-08 01:00:00,0.0316,0.0078039056143205,127.0,0.0036209113100081,3.8,120.0
2023-11-08 02:00:00,0.0316390243902439,0.007813669650122,124.0,0.0036231895850284,2.6,224.0
2023-11-08 03:00:00,0.0316780487804878,0.0078234336859235,110.0,0.0036254678600488,2.6,56.0
2023-11-08 04:00:00,0.0317170731707317,0.0078331977217249,103.0,0.0036277461350691,3.3,40.0
2023-11-08 05:00:00,0.0317560975609756,0.0078429617575264,71.0,0.0036300244100895,2.6,113.0
2023-11-08 06:00:00,0.0317951219512195,0.0078527257933279,61.0,0.0036323026851098,2.6,228.0
2023-11-08 07:00:00,0.0318341463414634,0.0078624898291293,100.0,0.0036345809601301,5.6,240.0
2023-11-08 08:00:00,0.0318731707317073,0.0078722538649308,126.0,0.0036368592351505,6.1,236.0
2023-11-08 09:00:00,0.0319121951219512,0.0078820179007323,127.0,0.0036391375101708,6.4,240.0
2023-11-08 10:00:00,0.0319512195121951,0.0078917819365337,128.0,0.0036414157851912,5.6,264.0
2023-11-08 11:00:00,0.031990243902439,0.0079015459723352,118.0,0.0036436940602115,4.0,15.0
2023-11-08 12:00:00,0.0320292682926829,0.0079113100081366,147.0,0.0036459723352318,4.9,42.0
2023-11-08 13:00:00,0.0320682926829268,0.0079210740439381,117.0,0.0036482506102522,5.8,74.0
2023-11-08 14:00:00,0.0321073170731707,0.0079308380797396,172.0,0.0036505288852725,8.2,68.0
2023-11-08 15:00:00,0.0321463414634146,0.007940602115541,138.0,0.0036528071602929,9.4,56.0
2023-11-08 16:00:00,0.0321853658536585,0.0079503661513425,141.0,0.0036550854353132,11.0,76.0
2023-11-08 17:00:00,0.0322243902439024,0.007960130187144,152.0,0.0036573637103336,12.0,89.0
2023-11-08 18:00:00,0.0322634146341463,0.0079698942229454,142.0,0.0036596419853539,9.5,61.0
2023-11-08 19:00:00,0.0323024390243902,0.0079796582587469,151.0,0.0036619202603742,11.8,85.0
2023-11-08 20:00:00,0.0323414634146341,0.0079894222945484,121.0,0.0036641985353946,10.2,50.0
2023-11-08 21:00:00,0.032380487804878,0.0079991863303498,77.0,0.0036664768104149,10.5,27.0
2023-11-08 22:00:00,0.0324195121951219,0.0080089503661513,64.0,0.0036687550854353,10.4,23.0
2023-11-08 23:00:00,0.0324585365853658,0.0080187144019528,52.0,0.0036710333604556,10.7,23.0
2023-11-09 00:00:00,0.0324975609756097,0.0080284784377542,49.0,0.0036733116354759,7.6,30.0
2023-11-09 01:00:00,0.0325365853658536,0.0080382424735557,71.0,0.0036755899104963,9.1,34.0
2023-11-09 02:00:00,0.0325756097560975,0.0080480065093572,73.0,0.0036778681855166,9.3,29.0
2023-11-09 03:00:00,0.0326146341463414,0.0080577705451586,53.0,0.003680146460537,9.3,26.0
2023-11-09 04:00:00,0.0326536585365853,0.0080675345809601,30.0,0.0036824247355573,7.2,24.0
2023-11-09 05:00:00,0.0326926829268292,0.0080772986167615,24.0,0.0036847030105777,6.1,24.0
2023-11-09 06:00:00,0.0327317073170731,0.008087062652563,31.0,0.003686981285598,3.6,47.0
2023-11-09 07:00:00,0.032770731707317,0.0080968266883645,39.0,0.0036892595606183,2.6,242.0
2023-11-09 08:00:00,0.0328097560975609,0.0081065907241659,56.0,0.0036915378356387,2.6,209.0
2023-11-09 09:00:00,0.0328487804878048,0.0081163547599674,90.0,0.003693816110659,2.6,205.0
2023-11-09 10:00:00,0.0328878048780487,0.0081261187957689,99.0,0.0036960943856794,3.7,224.0
2023-11-09 11:00:00,0.0329268292682926,0.0081358828315703,70.0,0.0036983726606997,4.8,304.0
2023-11-09 12:00:00,0.0329658536585365,0.0081456468673718,75.0,0.00370065093572,9.3,274.0
2023-11-09 13:00:00,0.0330048780487804,0.0081554109031733,46.0,0.0037029292107404,7.1,254.0
2023-11-09 14:00:00,0.0330439024390243,0.0081651749389747,44.0,0.0037052074857607,8.8,101.0
2023-11-09 15:00:00,0.0330829268292683,0.0081749389747762,83.0,0.0037074857607811,10.6,84.0
2023-11-09 16:00:00,0.0331219512195122,0.0081847030105777,91.0,0.0037097640358014,12.2,83.0
2023-11-09 17:00:00,0.0331609756097561,0.0081944670463791,89.0,0.0037120423108218,13.8,110.0
2023-11-09 18:00:00,0.0332,0.0082042310821806,93.0,0.0037143205858421,10.6,64.0
2023-11-09 19:00:00,0.0332390243902439,0.0082139951179821,72.0,0.0037165988608624,8.8,47.0
2023-11-09 20:00:00,0.0332780487804878,0.0082237591537835,75.0,0.0037188771358828,9.9,36.0
2023-11-09 21:00:00,0.0333170731707317,0.008233523189585,59.0,0.0037211554109031,6.7,49.0
2023-11-09 22:00:00,0.0333560975609756,0.0082432872253864,49.0,0.0037234336859235,3.8,96.0
2023-11-09 23:00:00,0.0333951219512195,0.0082530512611879,47.0,0.0037257119609438,3.7,5.0
2023-11-10 00:00:00,0.0334341463414634,0.0082628152969894,47.0,0.0037279902359641,6.3,27.0
2023-11-10 01:00:00,0.0334731707317073,0.0082725793327908,22.0,0.0037302685109845,8.0,92.0
2023-11-10 02:00:00,0.0335121951219512,0.0082823433685923,34.0,0.0037325467860048,6.8,96.0
2023-11-10 03:00:00,0.0335512195121951,0.0082921074043938,22.0,0.0037348250610252,7.9,78.0
2023-11-10 04:00:00,0.033590243902439,0.0083018714401952,22.0,0.0037371033360455,8.7,100.0
2023-11-10 05:00:00,0.0336292682926829,0.0083116354759967,16.0,0.0037393816110659,8.6,92.0
2023-11-10 06:00:00,0.0336682926829268,0.0083213995117982,14.0,0.0037416598860862,10.1,93.0
2023-11-10 07:00:00,0.0337073170731707,0.0083311635475996,12.0,0.0037439381611065,11.3,79.0
2023-11-10 08:00:00,0.0337463414634146,0.0083409275834011,9.0,0.0037462164361269,11.5,84.0
2023-11-10 09:00:00,0.0337853658536585,0.0083506916192026,11.0,0.0037484947111472,8.8,76.0
2023-11-10 10:00:00,0.0338243902439024,0.008360455655004,12.0,0.0037507729861676,5.8,38.0
2023-11-10 11:00:00,0.0338634146341463,0.0083702196908055,15.0,0.0037530512611879,6.2,59.0
2023-11-10 12:00:00,0.0339024390243902,0.0083799837266069,23.0,0.0037553295362082,7.1,25.0
2023-11-10 13:00:00,0.0339414634146341,0.0083897477624084,27.0,0.0037576078112286,8.1,64.0
2023-11-10 14:00:00,0.033980487804878,0.0083995117982099,18.0,0.0037598860862489,10.2,77.0
2023-11-10 15:00:00,0.0340195121951219,0.0084092758340113,11.0,0.0037621643612693,9.2,67.0
2023-11-10 16:00:00,0.0340585365853658,0.0084190398698128,16.0,0.0037644426362896,7.0,56.0
2023-11-10 17:00:00,0.0340975609756097,0.0084288039056143,24.0,0.00376672091131,7.7,53.0
2023-11-10 18:00:00,0.0341365853658536,0.0084385679414157,25.0,0.0037689991863303,9.9,71.0
2023-11-10 19:00:00,0.0341756097560975,0.0084483319772172,27.0,0.0037712774613506,8.3,61.0
2023-11-10 20:00:00,0.0342146341463414,0.0084580960130187,24.0,0.003773555736371,8.6,50.0
2023-11-10 21:00:00,0.0342536585365853,0.0084678600488201,12.0,0.0037758340113913,9.2,58.0
2023-11-10 22:00:00,0.0342926829268292,0.0084776240846216,14.0,0.0037781122864117,10.7,47.0
2023-11-10 23:00:00,0.0343317073170731,0.0084873881204231,11.0,0.003780390561432,10.0,52.0
2023-11-11 00:00:00,0.034370731707317,0.0084971521562245,13.0,0.0037826688364524,9.6,71.0
2023-11-11 01:00:00,0.0344097560975609,0.008506916192026,15.0,0.0037849471114727,10.2,67.0
2023-11-11 02:00:00,0.0344487804878048,0.0085166802278275,10.0,0.003787225386493,9.8,72.0
2023-11-11 03:00:00,0.0344878048780487,0.0085264442636289,8.0,0.0037895036615134,5.8,125.0
2023-11-11 04:00:00,0.0345268292682926,0.0085362082994304,10.0,0.0037917819365337,5.5,73.0
2023-11-11 05:00:00,0.0345658536585365,0.0085459723352318,8.0,0.0037940602115541,6.2,345.0
2023-11-11 06:00:00,0.0346048780487804,0.0085557363710333,8.0,0.0037963384865744,5.5,40.0
2023-11-11 07:00:00,0.0346439024390243,0.0085655004068348,13.0,0.0037986167615947,7.9,34.0
2023-11-11 08:00:00,0.0346829268292682,0.0085752644426362,10.0,0.0038008950366151,6.9,42.0
2023-11-11 09:00:00,0.0347219512195121,0.0085850284784377,10.0,0.0038031733116354,6.8,51.0
2023-11-11 10:00:00,0.034760975609756,0.0085947925142392,14.0,0.0038054515866558,7.8,69.0
2023-11-11 11:00:00,0.0348,0.0086045565500406,15.0,0.0038077298616761,7.8,74.0
2023-11-11 12:00:00,0.0348390243902439,0.0086143205858421,12.0,0.0038100081366965,7.6,89.0
2023-11-11 13:00:00,0.0348780487804878,0.0086240846216436,16.0,0.0038122864117168,7.2,80.0
2023-11-11 14:00:00,0.0349170731707317,0.008633848657445,23.0,0.0038145646867371,3.5,63.0
2023-11-11 15:00:00,0.0349560975609756,0.0086436126932465,14.0,0.0038168429617575,3.2,31.0
2023-11-11 16:00:00,0.0349951219512195,0.008653376729048,17.0,0.0038191212367778,5.2,54.0
2023-11-11 17:00:00,0.0350341463414634,0.0086631407648494,19.0,0.0038213995117982,5.7,62.0
2023-11-11 18:00:00,0.0350731707317073,0.0086729048006509,21.0,0.0038236777868185,8.7,73.0
2023-11-11 19:00:00,0.0351121951219512,0.0086826688364524,12.0,0.0038259560618388,8.9,78.0
2023-11-11 20:00:00,0.0351512195121951,0.0086924328722538,13.0,0.0038282343368592,7.1,62.0
2023-11-11 21:00:00,0.035190243902439,0.0087021969080553,16.0,0.0038305126118795,7.2,64.0
2023-11-11 22:00:00,0.0352292682926829,0.0087119609438567,20.0,0.0038327908868999,8.9,74.0
2023-11-11 23:00:00,0.0352682926829268,0.0087217249796582,18.0,0.0038350691619202,7.4,81.0
2023-11-12 00:00:00,0.0353073170731707,0.0087314890154597,13.0,0.0038373474369406,6.6,90.0
2023-11-12 01:00:00,0.0353463414634146,0.0087412530512611,10.0,0.0038396257119609,3.3,107.0
2023-11-12 02:00:00,0.0353853658536585,0.0087510170870626,6.0,0.0038419039869812,2.6,63.0
2023-11-12 03:00:00,0.0354243902439024,0.0087607811228641,9.0,0.0038441822620016,2.6,221.0
2023-11-12 04:00:00,0.0354634146341463,0.0087705451586655,6.0,0.0038464605370219,2.6,63.0
2023-11-12 05:00:00,0.0355024390243902,0.008780309194467,10.0,0.0038487388120423,3.4,44.0
2023-11-12 06:00:00,0.0355414634146341,0.0087900732302685,13.0,0.0038510170870626,4.7,48.0
2023-11-12 07:00:00,0.035580487804878,0.0087998372660699,20.0,0.0038532953620829,8.9,39.0
2023-11-12 08:00:00,0.0356195121951219,0.0088096013018714,15.0,0.0038555736371033,10.0,37.0
2023-11-12 09:00:00,0.0356585365853658,0.0088193653376729,9.0,0.0038578519121236,5.4,74.0
2023-11-12 10:00:00,0.0356975609756097,0.0088291293734743,8.0,0.003860130187144,4.2,92.0
2023-11-12 11:00:00,0.0357365853658536,0.0088388934092758,7.0,0.0038624084621643,3.3,33.0
2023-11-12 12:00:00,0.0357756097560975,0.0088486574450772,5.0,0.0038646867371847,3.5,29.0
2023-11-12 13:00:00,0.0358146341463414,0.0088584214808787,7.0,0.003866965012205,5.5,71.0
2023-11-12 14:00:00,0.0358536585365853,0.0088681855166802,8.0,0.0038692432872253,2.6,150.0
2023-11-12 15:00:00,0.0358926829268292,0.0088779495524816,8.0,0.0038715215622457,10.6,244.0
2023-11-12 16:00:00,0.0359317073170731,0.0088877135882831,6.0,0.003873799837266,5.4,279.0
2023-11-12 17:00:00,0.035970731707317,0.0088974776240846,7.0,0.0038760781122864,6.0,312.0
2023-11-12 18:00:00,0.0360097560975609,0.008907241659886,6.0,0.0038783563873067,3.2,38.0
2023-11-12 19:00:00,0.0360487804878048,0.0089170056956875,7.0,0.003880634662327,3.5,56.0
2023-11-12 20:00:00,0.0360878048780487,0.008926769731489,10.0,0.0038829129373474,3.0,49.0
2023-11-12 21:00:00,0.0361268292682926,0.0089365337672904,11.0,0.0038851912123677,5.1,51.0
2023-11-12 22:00:00,0.0361658536585365,0.0089462978030919,13.0,0.0038874694873881,5.8,48.0
2023-11-12 23:00:00,0.0362048780487804,0.0089560618388934,22.0,0.0038897477624084,3.8,83.0
2023-11-13 00:00:00,0.0362439024390243,0.0089658258746948,35.0,0.0038920260374288,7.1,119.0
2023-11-13 01:00:00,0.0362829268292682,0.0089755899104963,7.0,0.0038943043124491,5.4,67.0
2023-11-13 02:00:00,0.0363219512195121,0.0089853539462978,15.0,0.0038965825874694,3.7,83.0
2023-11-13 03:00:00,0.0363609756097561,0.0089951179820992,4.0,0.0038988608624898,2.7,19.0
2023-11-13 04:00:00,0.0364,0.0090048820179007,9.0,0.0039011391375101,2.6,1.0
2023-11-13 05:00:00,0.0364390243902439,0.0090146460537021,7.0,0.0039034174125305,3.4,31.0
2023-11-13 06:00:00,0.0364780487804878,0.0090244100895036,19.0,0.0039056956875508,2.9,94.0
2023-11-13 07:00:00,0.0365170731707317,0.0090341741253051,6.0,0.0039079739625711,3.1,276.0
2023-11-13 08:00:00,0.0365560975609756,0.0090439381611065,5.0,0.0039102522375915,9.6,262.0
2023-11-13 09:00:00,0.0365951219512195,0.009053702196908,7.0,0.0039125305126118,8.7,265.0
2023-11-13 10:00:00,0.0366341463414634,0.0090634662327095,35.0,0.0039148087876322,5.25,268.0
2023-11-13 11:00:00,0.0366731707317073,0.0090732302685109,63.0,0.0039170870626525,1.8,271.0
2023-11-13 12:00:00,0.0367121951219512,0.0090829943043124,36.5,0.0039193653376729,4.6,281.0
2023-11-13 13:00:00,0.0367512195121951,0.0090927583401139,10.0,0.0039216436126932,9.4,263.0
2023-11-13 14:00:00,0.036790243902439,0.0091025223759153,10.0,0.0039239218877135,7.1,280.0
2023-11-13 15:00:00,0.0368292682926829,0.0091122864117168,8.0,0.0039262001627339,3.4,83.0
2023-11-13 16:00:00,0.0368682926829268,0.0091220504475183,10.0,0.0039284784377542,4.3,65.0
2023-11-13 17:00:00,0.0369073170731707,0.0091318144833197,13.0,0.0039307567127746,4.6,70.0
2023-11-13 18:00:00,0.0369463414634146,0.0091415785191212,22.0,0.0039330349877949,3.5,90.0
2023-11-13 19:00:00,0.0369853658536585,0.0091513425549227,18.0,0.0039353132628152,5.0,97.0
2023-11-13 20:00:00,0.0370243902439024,0.0091611065907241,16.0,0.0039375915378356,4.9,129.0
2023-11-13 21:00:00,0.0370634146341463,0.0091708706265256,10.0,0.0039398698128559,4.6,119.0
2023-11-13 22:00:00,0.0371024390243902,0.009180634662327,11.0,0.0039421480878763,3.8,77.0
2023-11-13 23:00:00,0.0371414634146341,0.0091903986981285,15.0,0.0039444263628966,2.6,64.0
2023-11-14 00:00:00,0.037180487804878,0.00920016273393,17.0,0.003946704637917,2.6,49.0
2023-11-14 01:00:00,0.0372195121951219,0.0092099267697314,12.0,0.0039489829129373,2.6,20.0
2023-11-14 02:00:00,0.0372585365853658,0.0092196908055329,12.0,0.0039512611879576,2.675,60.0
2023-11-14 03:00:00,0.0372975609756097,0.0092294548413344,12.0,0.003953539462978,2.75,79.0
2023-11-14 04:00:00,0.0373365853658536,0.0092392188771358,14.0,0.0039558177379983,2.825,93.0
2023-11-14 05:00:00,0.0373756097560975,0.0092489829129373,10.0,0.0039580960130187,2.9,45.0
2023-11-14 06:00:00,0.0374146341463414,0.0092587469487388,11.0,0.003960374288039,2.6,46.0
2023-11-14 07:00:00,0.0374536585365853,0.0092685109845402,11.0,0.0039626525630593,2.8,36.0
2023-11-14 08:00:00,0.0374926829268292,0.0092782750203417,16.0,0.0039649308380797,2.6,32.0
2023-11-14 09:00:00,0.0375317073170731,0.0092880390561432,10.0,0.0039672091131,3.6,26.0
2023-11-14 10:00:00,0.037570731707317,0.0092978030919446,10.0,0.0039694873881204,7.3,25.0
2023-11-14 11:00:00,0.0376097560975609,0.0093075671277461,17.0,0.0039717656631407,5.4,67.0
2023-11-14 12:00:00,0.0376487804878048,0.0093173311635475,18.0,0.0039740439381611,5.7,63.0
2023-11-14 13:00:00,0.0376878048780487,0.009327095199349,14.0,0.0039763222131814,7.0,64.0
2023-11-14 14:00:00,0.0377268292682926,0.0093368592351505,22.0,0.0039786004882017,6.4,94.0
2023-11-14 15:00:00,0.0377658536585365,0.0093466232709519,27.0,0.0039808787632221,3.8,82.0
2023-11-14 16:00:00,0.0378048780487804,0.0093563873067534,31.0,0.0039831570382424,2.8,41.0
2023-11-14 17:00:00,0.0378439024390243,0.0093661513425549,28.0,0.0039854353132628,2.8,303.0
2023-11-14 18:00:00,0.0378829268292682,0.0093759153783563,44.0,0.0039877135882831,2.6,9.0
2023-11-14 19:00:00,0.0379219512195121,0.0093856794141578,41.0,0.0039899918633034,3.8,12.0
2023-11-14 20:00:00,0.0379609756097561,0.0093954434499593,28.0,0.0039922701383238,4.6,29.0
2023-11-14 21:00:00,0.038,0.0094052074857607,36.0,0.0039945484133441,5.4,29.0
2023-11-14 22:00:00,0.0380390243902439,0.0094149715215622,40.0,0.0039968266883645,6.6,36.0
2023-11-14 23:00:00,0.0380780487804878,0.0094247355573637,34.0,0.0039991049633848,4.1,70.0
2023-11-15 00:00:00,0.0381170731707317,0.0094344995931651,29.0,0.0040013832384052,3.5,94.0
2023-11-15 01:00:00,0.0381560975609756,0.0094442636289666,33.0,0.0040036615134255,3.4,87.0
2023-11-15 02:00:00,0.0381951219512195,0.0094540276647681,31.0,0.0040059397884458,2.8,76.0
2023-11-15 03:00:00,0.0382341463414634,0.0094637917005695,25.0,0.0040082180634662,2.7,59.0
2023-11-15 04:00:00,0.0382731707317073,0.009473555736371,32.0,0.0040104963384865,2.6,51.0
2023-11-15 05:00:00,0.0383121951219512,0.0094833197721724,24.0,0.0040127746135069,2.7,24.0
2023-11-15 06:00:00,0.0383512195121951,0.0094930838079739,24.0,0.0040150528885272,2.6,39.0
2023-11-15 07:00:00,0.038390243902439,0.0095028478437754,22.0,0.0040173311635475,3.1,37.0
2023-11-15 08:00:00,0.0384292682926829,0.0095126118795768,21.0,0.0040196094385679,3.8,29.0
2023-11-15 09:00:00,0.0384682926829268,0.0095223759153783,13.0,0.0040218877135882,3.4,27.0
2023-11-15 10:00:00,0.0385073170731707,0.0095321399511798,18.0,0.0040241659886086,3.8,26.0
2023-11-15 11:00:00,0.0385463414634146,0.0095419039869812,18.0,0.0040264442636289,3.6,42.0
2023-11-15 12:00:00,0.0385853658536585,0.0095516680227827,26.0,0.0040287225386493,2.6,50.0
2023-11-15 13:00:00,0.0386243902439024,0.0095614320585842,37.0,0.0040310008136696,2.6,71.0
2023-11-15 14:00:00,0.0386634146341463,0.0095711960943856,66.0,0.0040332790886899,3.0,67.0
2023-11-15 15:00:00,0.0387024390243902,0.0095809601301871,63.0,0.0040355573637103,3.7,31.0
2023-11-15 16:00:00,0.0387414634146341,0.0095907241659886,77.0,0.0040378356387306,6.2,20.0
2023-11-15 17:00:00,0.038780487804878,0.00960048820179,68.0,0.004040113913751,6.7,42.0
2023-11-15 18:00:00,0.0388195121951219,0.0096102522375915,71.0,0.0040423921887713,5.5,47.0
2023-11-15 19:00:00,0.0388585365853658,0.009620016273393,63.0,0.0040446704637917,5.8,22.0
2023-11-15 20:00:00,0.0388975609756097,0.0096297803091944,67.0,0.004046948738812,6.7,40.0
2023-11-15 21:00:00,0.0389365853658536,0.0096395443449959,98.0,0.0040492270138323,5.9,85.0
2023-11-15 22:00:00,0.0389756097560975,0.0096493083807973,90.0,0.0040515052888527,4.3,17.0
2023-11-15 23:00:00,0.0390146341463414,0.0096590724165988,84.0,0.004053783563873,3.1,23.0
2023-11-16 00:00:00,0.0390536585365853,0.0096688364524003,76.0,0.0040560618388934,2.8,109.0
2023-11-16 01:00:00,0.0390926829268292,0.0096786004882017,79.0,0.0040583401139137,2.6,245.0
2023-11-16 02:00:00,0.0391317073170731,0.0096883645240032,71.0,0.004060618388934,2.6,77.0
2023-11-16 03:00:00,0.039170731707317,0.0096981285598047,75.0,0.0040628966639544,2.6,76.0
2023-11-16 04:00:00,0.0392097560975609,0.0097078925956061,87.0,0.0040651749389747,2.6500000000000004,186.0
2023-11-16 05:00:00,0.0392487804878048,0.0097176566314076,82.0,0.0040674532139951,2.7,49.0
2023-11-16 06:00:00,0.0392878048780487,0.0097274206672091,94.0,0.0040697314890154,4.3,240.0
