,NO,NO2,O3,PM10,PM2.5,WSR,WDV
2023-06-04 02:00:00,1.8,2.4,31.0,3.0,5.4350000000000005,11.2,119.0
2023-06-04 03:00:00,1.9,6.2,24.0,3.6666666666666665,3.62,7.6,355.0
2023-06-04 04:00:00,1.9,7.4,28.0,4.333333333333333,3.19,7.1,71.0
2023-06-04 05:00:00,2.0,17.6,18.0,5.0,4.975,4.2,24.0
2023-06-04 06:00:00,1.9,13.4,23.0,8.0,6.76,7.1,68.0
2023-06-04 07:00:00,2.1,14.5,24.0,9.0,5.11,4.4,118.0
2023-06-04 08:00:00,5.6,17.9,18.0,13.0,7.87,5.0,291.0
2023-06-04 09:00:00,5.7,10.3,26.0,10.0,8.25,6.6,321.0
2023-06-04 10:00:00,2.6,4.0,37.0,8.0,9.86,12.0,67.0
2023-06-04 11:00:00,3.7,9.1,37.0,6.0,11.47,13.9,40.0
2023-06-04 12:00:00,3.2,6.8,44.0,21.0,13.08,15.8,84.0
2023-06-04 13:00:00,4.2,6.0,38.0,36.0,13.48,17.3,100.0
2023-06-04 14:00:00,3.6,5.7,34.0,24.0,15.1,13.5,116.0
2023-06-04 15:00:00,3.6,5.5,35.0,32.0,16.72,11.8,112.0
2023-06-04 16:00:00,3.1,5.4,37.0,34.0,12.5,12.0,128.0
2023-06-04 17:00:00,3.3,5.5,36.0,22.0,11.08,13.9,116.0
2023-06-04 18:00:00,3.5,5.1,34.0,20.0,10.04,14.5,113.0
2023-06-04 19:00:00,3.1,5.7,32.0,16.0,10.7,13.6,117.0
2023-06-04 20:00:00,2.8,6.5,31.0,15.0,9.62,11.9,121.0
2023-06-04 21:00:00,2.8,8.2,31.0,25.0,10.7,8.6,131.0
2023-06-04 22:00:00,6.2,22.8,12.0,20.0,8.89,4.3,291.0
2023-06-04 23:00:00,6.1,25.0,9.0,31.0,10.16,6.5,67.0
2023-06-05 00:00:00,2.2,9.2,23.0,50.0,8.11,16.1,96.0
2023-06-05 01:00:00,1.9,3.2,26.0,23.0,4.1,15.3,90.0
2023-06-05 02:00:00,1.9,5.9,23.0,8.0,3.37,7.1,30.0
2023-06-05 03:00:00,1.9333333333333331,6.0,20.0,17.0,4.25,7.1,71.0
2023-06-05 04:00:00,1.9666666666666663,9.4,21.0,20.0,5.01,7.8,64.0
2023-06-05 05:00:00,2.0,10.2,24.0,16.0,5.59,3.6,265.0
2023-06-05 06:00:00,5.6,15.2,13.0,13.0,5.58,4.5,280.0
2023-06-05 07:00:00,16.8,21.8,8.0,23.0,6.08,4.1,300.0
2023-06-05 08:00:00,22.0,23.1,10.0,43.0,7.64,4.9,315.0
2023-06-05 09:00:00,15.9,22.2,18.0,60.0,7.49,4.8,302.0
2023-06-05 10:00:00,9.5,18.5,32.0,58.0,6.52,5.8,26.0
2023-06-05 11:00:00,5.4,14.7,46.0,52.0,11.63,7.2,40.0
2023-06-05 12:00:00,3.6,10.1,56.0,50.0,15.74,11.3,66.0
2023-06-05 13:00:00,5.8,12.0,47.0,38.0,15.21,14.0,88.0
2023-06-05 14:00:00,3.1,6.0,50.0,36.0,15.39,12.9,121.0
2023-06-05 15:00:00,2.9,5.4,49.0,22.0,21.8,13.1,104.0
2023-06-05 16:00:00,2.6,5.0,50.0,20.0,9.78,11.7,107.0
2023-06-05 17:00:00,3.3,5.7,48.0,26.0,8.25,14.7,99.0
2023-06-05 18:00:00,2.9,5.6,43.0,21.0,7.14,13.8,113.0
2023-06-05 19:00:00,2.6,7.4,40.0,13.0,7.8,11.0,125.0
2023-06-05 20:00:00,2.3,11.5,39.0,19.0,7.89,8.2,128.0
2023-06-05 21:00:00,2.7,6.6,37.0,33.0,8.02,26.0,101.0
2023-06-05 22:00:00,2.3,6.2,37.0,38.0,8.3,17.6,101.0
2023-06-05 23:00:00,2.1,9.0,34.0,24.0,12.18,8.8,263.0
2023-06-06 00:00:00,2.1,14.5,26.0,13.0,8.72,6.0,321.0
2023-06-06 01:00:00,2.05,23.8,16.0,25.0,6.83,5.7,28.0
2023-06-06 02:00:00,2.0,18.4,18.0,36.0,8.14,3.1,239.0
2023-06-06 03:00:00,2.15,20.05,14.5,36.0,10.4,3.4000000000000004,273.5
2023-06-06 04:00:00,2.3,21.7,11.0,36.0,8.94,3.7,308.0
2023-06-06 05:00:00,11.2,28.0,5.0,40.0,6.91,4.6,286.0
2023-06-06 06:00:00,14.7,27.9,5.0,51.0,10.1,5.0,219.0
2023-06-06 07:00:00,21.4,26.8,7.0,59.0,12.33,6.5,90.0
2023-06-06 08:00:00,16.8,24.8,16.0,77.0,18.08,6.0,57.0
2023-06-06 09:00:00,14.3,26.8,26.0,70.0,17.12,6.4,83.0
2023-06-06 10:00:00,9.4,23.3,39.0,62.0,14.69,7.2,71.0
2023-06-06 11:00:00,5.2,16.3,56.0,52.0,12.89,8.2,75.0
2023-06-06 12:00:00,3.1,9.3,64.0,48.0,11.29,10.4,72.0
2023-06-06 13:00:00,6.1,15.8,53.0,33.0,12.26,13.6,89.0
2023-06-06 14:00:00,2.7,7.5,65.0,40.0,9.96,13.3,125.0
2023-06-06 15:00:00,2.9,6.7,60.0,36.0,11.61,16.1,116.0
2023-06-06 16:00:00,2.9,5.3,52.0,47.0,10.09,19.1,113.0
2023-06-06 17:00:00,2.7,4.7,48.0,33.0,8.33,17.6,124.0
2023-06-06 18:00:00,2.8,5.3,46.0,22.0,7.87,16.5,121.0
2023-06-06 19:00:00,2.6,6.4,42.0,14.0,7.66,14.5,123.0
2023-06-06 20:00:00,2.3,7.1,40.0,25.0,9.54,11.2,131.0
2023-06-06 21:00:00,2.4,7.5,40.0,17.0,6.84,12.1,122.0
2023-06-06 22:00:00,2.2,5.5,43.0,20.0,6.71,13.0,140.0
2023-06-06 23:00:00,2.1,4.5,42.0,17.0,6.35,16.0,125.0
2023-06-07 00:00:00,1.9,3.4,41.0,16.0,6.8,14.0,130.0
2023-06-07 01:00:00,1.9,6.9,28.0,16.0,10.3,10.0,89.0
2023-06-07 02:00:00,1.95,7.5,24.0,24.0,10.67,5.4,322.0
2023-06-07 03:00:00,2.0,10.8,24.0,17.0,11.16,12.3,81.0
2023-06-07 04:00:00,1.8,4.8,30.0,22.0,10.82,8.9,95.0
2023-06-07 05:00:00,1.9,4.5,27.0,15.0,12.82,8.3,73.0
2023-06-07 06:00:00,2.9,9.0,19.0,13.0,14.26,4.2,331.0
2023-06-07 07:00:00,3.9,12.9,16.0,18.0,15.7,4.9,79.0
2023-06-07 08:00:00,13.8,18.9,15.0,26.0,16.14,3.9,52.0
2023-06-07 09:00:00,14.2,21.3,21.0,43.0,15.06,10.6,75.0
2023-06-07 10:00:00,11.2,20.0,28.0,62.0,14.47,11.7,71.0
2023-06-07 11:00:00,8.8,21.2,39.0,56.0,13.07,12.5,71.0
2023-06-07 12:00:00,3.9,16.6,72.0,72.0,10.08,14.6,75.0
2023-06-07 13:00:00,3.0,8.2,60.0,98.0,15.96,16.6,87.0
2023-06-07 14:00:00,3.6,7.1,44.0,55.0,11.13,19.1,100.0
2023-06-07 15:00:00,3.6,5.6,42.0,54.0,13.27,18.5,111.0
2023-06-07 16:00:00,3.0,4.7,42.0,30.0,12.33,16.7,126.0
2023-06-07 17:00:00,3.0,4.7,39.0,23.0,8.12,17.7,130.0
2023-06-07 18:00:00,2.9,5.2,39.0,20.0,7.58,16.1,124.0
2023-06-07 19:00:00,2.6,6.0,40.0,30.0,7.25,13.8,129.0
2023-06-07 20:00:00,2.6,8.7,36.0,22.0,7.29,13.2,131.0
2023-06-07 21:00:00,2.7,8.2,33.0,29.0,7.21,13.7,119.0
2023-06-07 22:00:00,2.5,7.3,33.0,26.0,6.96,13.9,112.0
2023-06-07 23:00:00,2.2,5.1,35.0,29.0,6.96,14.2,87.0
2023-06-08 00:00:00,2.2,12.1,20.0,25.0,7.47,14.4,84.0
2023-06-08 01:00:00,2.1,6.2,21.0,40.0,8.68,9.8,90.0
2023-06-08 02:00:00,3.1,7.1,18.0,26.0,8.6,9.2,66.0
2023-06-08 03:00:00,2.2,3.4,20.0,27.0,7.66,12.2,87.0
2023-06-08 04:00:00,4.3,4.4,18.0,11.0,7.99,9.8,62.0
2023-06-08 05:00:00,4.5,6.3,16.0,16.0,7.61,6.8,44.0
2023-06-08 06:00:00,2.5,8.5,14.0,22.0,8.31,4.6,64.0
2023-06-08 07:00:00,6.2,12.3,11.0,22.0,8.98,7.7,69.0
2023-06-08 08:00:00,6.3,14.4,12.0,39.0,11.26,10.8,47.0
2023-06-08 09:00:00,6.0,13.7,16.0,44.0,13.59,10.9,53.0
2023-06-08 10:00:00,4.9,8.7,24.0,36.0,16.41,10.5,102.0
2023-06-08 11:00:00,4.2,6.4,33.0,20.0,23.195,10.2,94.0
2023-06-08 12:00:00,2.8,5.0,42.0,37.0,29.98,9.1,89.0
2023-06-08 13:00:00,3.0,5.3,42.0,38.0,20.77,11.3,108.0
2023-06-08 14:00:00,3.0,4.9,40.0,37.0,21.79,10.8,94.0
2023-06-08 15:00:00,3.2,4.8,40.0,29.0,16.49,12.5,97.0
2023-06-08 16:00:00,3.4,5.5,41.0,34.0,10.6,13.9,108.0
2023-06-08 17:00:00,3.1,5.3,43.0,29.0,10.02,16.0,109.0
2023-06-08 18:00:00,2.8,5.6,43.0,32.0,9.92,16.6,115.0
2023-06-08 19:00:00,2.6,6.8,39.0,30.0,9.78,16.3,118.0
2023-06-08 20:00:00,2.5,6.6,36.0,36.0,9.91,15.2,118.0
2023-06-08 21:00:00,2.3,9.5,32.0,29.0,9.7,6.5,198.0
2023-06-08 22:00:00,2.6,8.1,32.0,32.0,9.1,8.9,162.0
2023-06-08 23:00:00,2.3,4.3,36.0,26.0,8.5,11.1,152.0
2023-06-09 00:00:00,2.4,13.1,21.0,13.0,12.26,5.4,255.0
2023-06-09 01:00:00,2.7,12.8,20.0,31.0,11.81,7.0,215.0
2023-06-09 02:00:00,2.2,7.7,23.0,36.0,11.08,7.5,93.0
2023-06-09 03:00:00,2.2,4.7,25.0,34.0,10.06,9.7,86.0
2023-06-09 04:00:00,2.1,4.4,22.0,32.0,11.24,6.7,70.0
2023-06-09 05:00:00,2.3,5.1,19.0,27.0,14.22,3.9,56.0
2023-06-09 06:00:00,17.3,15.2,7.0,27.0,13.73,2.2,303.0
2023-06-09 07:00:00,24.3,17.2,7.0,43.0,16.23,3.9,268.0
2023-06-09 08:00:00,19.7,20.7,12.0,56.0,13.0,5.8,281.0
2023-06-09 09:00:00,22.6,33.5,19.0,75.0,9.13,4.9,32.0
2023-06-09 10:00:00,13.0,37.1,40.0,77.0,7.32,6.7,66.0
2023-06-09 11:00:00,6.5,32.0,70.0,95.0,14.91,9.1,71.0
2023-06-09 12:00:00,3.2,14.8,75.0,104.0,17.01,14.8,80.0
2023-06-09 13:00:00,2.7,10.2,67.0,89.0,21.09,19.0,98.0
2023-06-09 14:00:00,3.2,6.7,52.0,66.0,19.23,19.9,98.0
2023-06-09 15:00:00,3.6,6.2,42.0,54.0,16.47,17.5,103.0
2023-06-09 16:00:00,3.3,5.5,42.0,56.0,14.64,15.4,116.0
2023-06-09 17:00:00,2.9,5.0,45.0,47.0,13.23,14.4,128.0
2023-06-09 18:00:00,2.8,5.6,46.0,27.0,15.38,15.4,137.0
2023-06-09 19:00:00,2.7,7.1,43.0,28.0,17.42,13.6,142.0
2023-06-09 20:00:00,2.4,7.4,43.0,29.0,16.11,12.8,158.0
2023-06-09 21:00:00,2.3,5.9,43.0,24.0,15.37,12.5,168.0
2023-06-09 22:00:00,2.6,8.1,34.0,25.0,14.24,16.7,122.0
2023-06-09 23:00:00,2.5,5.6,30.0,39.0,10.41,20.6,99.0
2023-06-10 00:00:00,2.1,4.7,29.0,36.0,15.58,21.9,95.0
2023-06-10 01:00:00,2.1,4.2,26.0,33.0,16.84,17.7,103.0
2023-06-10 02:00:00,2.2,3.9,24.0,36.0,17.07,13.4,117.0
2023-06-10 03:00:00,2.2,3.4,23.0,41.0,17.66,13.7,80.0
2023-06-10 04:00:00,2.3,3.3,22.0,33.0,16.1,10.1,79.0
2023-06-10 05:00:00,2.4,6.5,16.0,28.0,17.137,6.4,30.0
2023-06-10 06:00:00,2.5,8.5,15.0,29.0,18.174,5.9,66.0
2023-06-10 07:00:00,4.7,11.3,12.0,29.0,19.211,8.6,69.0
2023-06-10 08:00:00,4.0,9.2,15.0,47.0,20.248,8.1,88.0
2023-06-10 09:00:00,4.8,11.2,17.0,47.0,21.285,9.8,71.0
2023-06-10 10:00:00,4.3,8.8,25.0,47.0,22.322,9.5,82.0
2023-06-10 11:00:00,3.6,6.9,32.0,45.0,23.359,9.5,67.0
2023-06-10 12:00:00,4.0,6.0,35.0,41.0,24.396,16.9,85.0
2023-06-10 13:00:00,4.1,5.7,35.0,47.0,25.433,17.2,111.0
2023-06-10 14:00:00,4.2,5.8,36.0,59.0,26.47,17.6,113.0
2023-06-10 15:00:00,4.0,5.7,37.0,60.0,24.95,18.2,118.0
2023-06-10 16:00:00,3.8,5.3,37.0,48.0,21.29,18.1,121.0
2023-06-10 17:00:00,3.1,4.3,38.0,47.0,18.04,17.7,141.0
2023-06-10 18:00:00,2.9,4.1,38.0,30.0,15.3,17.3,151.0
2023-06-10 19:00:00,2.8,4.8,37.0,26.0,17.2,15.1,144.0
2023-06-10 20:00:00,2.5,7.2,34.0,30.0,19.01,10.3,150.0
2023-06-10 21:00:00,3.4,16.2,20.0,37.0,19.1,5.4,326.0
2023-06-10 22:00:00,4.2,20.5,12.0,47.0,19.82,4.2,291.0
2023-06-10 23:00:00,3.6,17.3,14.0,40.0,20.36,5.2,297.0
2023-06-11 00:00:00,3.4,17.6,14.0,39.0,21.14,5.4,283.0
2023-06-11 01:00:00,2.9,12.9,18.0,43.0,22.58,9.0,101.0
2023-06-11 02:00:00,2.4,4.3,26.0,49.0,22.14,12.3,104.0
2023-06-11 03:00:00,2.3,3.9,24.0,47.0,23.13,12.2,100.0
2023-06-11 04:00:00,2.3,3.1,21.0,40.0,21.53,13.9,97.0
2023-06-11 05:00:00,2.4,2.8,18.0,39.0,21.17,8.6,83.0
2023-06-11 06:00:00,2.5,4.6,16.0,36.0,21.69,6.4,63.0
2023-06-11 07:00:00,3.1,5.8,16.0,38.0,21.54,8.7,81.0
2023-06-11 08:00:00,3.8,5.2,19.0,39.0,20.45,7.6,55.0
2023-06-11 09:00:00,4.0,6.1,24.0,41.0,19.26,5.7,73.0
2023-06-11 10:00:00,3.6,6.2,27.0,52.0,19.96,10.7,85.0
2023-06-11 11:00:00,3.4,4.4,31.0,42.0,19.29,12.2,93.0
2023-06-11 12:00:00,3.3,4.2,34.0,41.0,23.95,14.9,99.0
2023-06-11 13:00:00,3.7,4.9,35.0,52.0,26.53,15.6,94.0
2023-06-11 14:00:00,3.5,4.7,37.0,55.0,23.86,17.4,85.0
2023-06-11 15:00:00,4.0,5.7,37.0,52.0,29.13,17.1,92.0
2023-06-11 16:00:00,3.9,5.4,38.0,56.0,24.63,18.7,96.0
2023-06-11 17:00:00,3.3,4.8,38.0,61.0,23.06,20.2,106.0
2023-06-11 18:00:00,3.0,4.4,37.0,53.0,18.58,18.5,113.0
2023-06-11 19:00:00,2.8,3.8,37.0,39.0,17.11,20.2,110.0
2023-06-11 20:00:00,2.6,4.1,37.0,34.0,15.71,17.4,123.0
2023-06-11 21:00:00,2.4,3.5,35.0,25.0,15.26,15.5,153.0
2023-06-11 22:00:00,3.5,6.1,30.0,35.0,16.43,10.4,135.0
2023-06-11 23:00:00,7.2,8.5,27.0,31.0,17.08,12.2,126.0
2023-06-12 00:00:00,2.2,5.2,27.0,39.0,18.9,17.4,102.0
2023-06-12 01:00:00,2.1,3.9,26.0,39.0,18.06,14.7,107.0
2023-06-12 02:00:00,2.1,2.8,24.0,36.0,17.95,12.4,81.0
2023-06-12 03:00:00,2.1500000000000004,2.9,21.0,26.0,17.88,9.4,76.0
2023-06-12 04:00:00,2.2,2.8,17.0,31.0,14.88,7.5,75.0
2023-06-12 05:00:00,2.3,3.9,16.0,27.0,18.4,6.0,41.0
2023-06-12 06:00:00,2.9,9.8,11.0,33.0,25.62,2.9,34.0
2023-06-12 07:00:00,5.3,12.7,8.0,51.0,25.96,5.2,45.0
2023-06-12 08:00:00,9.7,13.4,9.0,53.0,24.81,7.0,63.0
2023-06-12 09:00:00,9.2,12.1,14.0,56.0,24.21,8.5,82.0
2023-06-12 10:00:00,9.7,13.3,22.0,63.0,27.86,7.0,85.0
2023-06-12 11:00:00,6.8,16.5,42.0,76.0,29.28,7.1,81.0
2023-06-12 12:00:00,3.6,15.9,78.0,80.0,32.87,7.8,80.0
2023-06-12 13:00:00,2.3,12.9,105.0,87.0,31.99,11.1,91.0
2023-06-12 14:00:00,2.8,8.8,71.0,93.0,31.98,18.0,88.0
2023-06-12 15:00:00,2.8,6.0,51.0,90.0,24.28,21.3,106.0
2023-06-12 16:00:00,2.9,4.6,42.0,63.0,18.55,20.8,101.0
2023-06-12 17:00:00,2.8,4.2,38.0,48.0,17.89,20.1,108.0
2023-06-12 18:00:00,3.0,5.4,37.0,38.0,16.91,17.4,122.0
2023-06-12 19:00:00,2.8,5.5,37.0,43.0,16.24,16.8,129.0
2023-06-12 20:00:00,5.8,7.3,34.0,38.0,15.23,17.3,152.0
2023-06-12 21:00:00,2.5,4.0,33.0,40.0,17.74,17.0,152.0
2023-06-12 22:00:00,2.5,4.1,32.0,44.0,18.08,15.1,145.0
2023-06-12 23:00:00,2.3,5.9,29.0,32.0,17.71,15.7,116.0
2023-06-13 00:00:00,2.2,5.0,24.0,41.0,19.02,15.1,113.0
2023-06-13 01:00:00,2.2,4.8,23.0,40.0,19.13,9.3,103.0
2023-06-13 02:00:00,2.2333333333333334,3.9,20.0,39.0,21.03,10.6,88.0
2023-06-13 03:00:00,2.2666666666666666,2.3,20.0,44.0,20.35,12.6,92.0
2023-06-13 04:00:00,2.3,1.9,20.0,43.0,20.48,12.0,99.0
2023-06-13 05:00:00,2.3,2.0,19.0,40.0,21.41,8.9,100.0
2023-06-13 06:00:00,2.5,4.5,16.0,33.0,20.65,2.5,217.0
2023-06-13 07:00:00,6.2,9.6,11.0,34.0,23.73,3.4,279.0
2023-06-13 08:00:00,13.8,14.0,11.0,50.0,27.31,5.8,304.0
2023-06-13 09:00:00,14.8,19.3,19.0,60.0,30.44,6.9,43.0
2023-06-13 10:00:00,8.6,20.8,40.0,90.0,31.63,7.7,86.0
2023-06-13 11:00:00,5.0,21.4,69.0,95.0,34.51,10.2,85.0
2023-06-13 12:00:00,3.2,16.5,89.0,122.0,36.15,14.5,85.0
2023-06-13 13:00:00,2.3,10.8,98.0,122.0,36.02,13.5,77.0
2023-06-13 14:00:00,2.2,9.8,99.0,106.0,34.75,14.5,62.0
2023-06-13 15:00:00,2.8,8.0,68.0,114.0,30.53,20.4,98.0
2023-06-13 16:00:00,2.8,6.6,50.0,98.0,20.87,22.3,116.0
2023-06-13 17:00:00,2.9,6.8,44.0,69.0,15.42,20.5,133.0
2023-06-13 18:00:00,2.8,9.0,44.0,45.0,11.39,18.1,138.0
2023-06-13 19:00:00,2.6,13.1,42.0,30.0,11.01,16.2,141.0
2023-06-13 20:00:00,2.9,14.1,34.0,31.0,11.64,13.1,116.0
2023-06-13 21:00:00,3.0,10.6,33.0,35.0,7.88,14.9,133.0
2023-06-13 22:00:00,2.6,10.3,35.0,24.0,11.01,12.1,130.0
2023-06-13 23:00:00,2.5,14.5,27.0,36.0,13.77,9.0,207.0
2023-06-14 00:00:00,2.2,7.3,33.0,35.0,15.43,8.8,91.0
2023-06-14 01:00:00,2.1,6.3,29.0,29.0,21.54,13.4,94.0
2023-06-14 02:00:00,2.1,3.2,24.0,50.0,20.96,12.9,93.0
2023-06-14 03:00:00,2.2,2.3,23.0,34.0,19.9,10.4,90.0
2023-06-14 04:00:00,2.3,4.2,18.0,35.0,21.45,5.1,42.0
2023-06-14 05:00:00,2.6,5.3,15.0,39.0,21.75,2.9,334.0
2023-06-14 06:00:00,5.5,13.0,8.0,42.0,23.9,2.5,289.0
2023-06-14 07:00:00,19.8,17.2,6.0,59.0,27.38,4.3,307.0
2023-06-14 08:00:00,25.9,22.5,8.0,70.0,27.94,4.7,7.0
2023-06-14 09:00:00,33.3,36.0,11.0,89.0,31.68,5.0,337.0
2023-06-14 10:00:00,24.5,48.9,24.0,131.0,35.93,5.5,45.0
2023-06-14 11:00:00,12.9,50.3,55.0,164.0,43.14,7.0,86.0
2023-06-14 12:00:00,4.1,32.2,115.0,192.0,40.92,10.0,86.0
2023-06-14 13:00:00,2.7,31.9,163.0,183.0,46.8,16.2,90.0
2023-06-14 14:00:00,2.5,18.2,134.0,234.0,41.48,20.0,100.0
2023-06-14 15:00:00,2.6,15.5,114.0,158.0,31.35,21.9,101.0
2023-06-14 16:00:00,2.3,14.3,123.0,120.0,27.2,21.5,102.0
2023-06-14 17:00:00,2.3,9.6,102.0,102.0,20.25,20.2,108.0
2023-06-14 18:00:00,2.7,7.8,52.0,77.0,17.35,20.2,108.0
2023-06-14 19:00:00,2.8,9.8,42.0,52.0,16.25,18.9,111.0
2023-06-14 20:00:00,2.8,12.4,34.0,40.0,15.7,11.2,87.0
2023-06-14 21:00:00,3.7,28.6,16.0,41.0,18.22,4.6,176.0
2023-06-14 22:00:00,16.4,35.5,7.0,58.0,21.42,4.8,168.0
2023-06-14 23:00:00,12.5,33.0,7.0,80.0,21.39,4.7,139.0
2023-06-15 00:00:00,4.7,27.2,12.0,65.0,21.07,6.2,98.0
2023-06-15 01:00:00,2.8,16.3,20.0,62.0,22.62,9.3,81.0
2023-06-15 02:00:00,2.4,7.5,26.0,56.0,22.93,10.5,92.0
2023-06-15 03:00:00,2.2,4.7,27.0,54.0,24.73,9.6,86.0
2023-06-15 04:00:00,2.3,4.8,25.0,53.0,25.93,7.0,51.0
2023-06-15 05:00:00,2.4,6.7,23.0,58.0,27.41,5.2,33.0
2023-06-15 06:00:00,3.6,12.6,17.0,58.0,28.61,3.0,303.0
2023-06-15 07:00:00,12.1,22.0,9.0,57.0,31.35,4.2,314.0
2023-06-15 08:00:00,12.9,25.6,16.0,75.0,34.53,5.4,13.0
2023-06-15 09:00:00,12.2,26.2,26.0,105.0,34.12,5.0,39.0
2023-06-15 10:00:00,6.2,21.3,48.0,103.0,35.24,7.5,30.0
2023-06-15 11:00:00,5.2,22.0,65.0,114.0,37.15,9.3,65.0
2023-06-15 12:00:00,3.6,19.1,63.0,117.0,40.18,11.0,75.0
2023-06-15 13:00:00,3.6,19.8,57.0,125.0,38.1,10.4,75.0
2023-06-15 14:00:00,2.5,15.1,117.0,106.0,36.01,11.9,65.0
2023-06-15 15:00:00,2.3,10.4,114.0,98.0,41.04,15.7,93.0
2023-06-15 16:00:00,2.5,9.2,103.0,117.0,33.28,20.2,100.0
2023-06-15 17:00:00,2.8,10.1,85.0,100.0,28.79,19.7,107.0
2023-06-15 18:00:00,2.7,8.2,66.0,90.0,25.54,17.5,114.0
2023-06-15 19:00:00,2.6,10.7,49.0,66.0,22.41,12.8,127.0
2023-06-15 20:00:00,2.5,7.9,46.0,54.0,21.65,11.4,152.0
2023-06-15 21:00:00,2.2,7.4,48.0,48.0,22.21,8.8,170.0
2023-06-15 22:00:00,4.9,30.7,21.0,41.0,26.31,6.6,63.0
2023-06-15 23:00:00,4.1,20.7,25.0,70.0,29.01,13.5,108.0
2023-06-16 00:00:00,2.6,14.0,30.0,74.0,25.14,8.8,177.0
2023-06-16 01:00:00,2.5,13.4,29.0,54.0,24.75,5.1,117.0
2023-06-16 02:00:00,2.3,6.3,35.0,51.0,24.77,10.3,94.0
2023-06-16 03:00:00,2.2,5.0,31.0,51.0,26.21,8.2,88.0
2023-06-16 04:00:00,2.3,6.1,28.0,44.0,25.55,3.7,307.0
2023-06-16 05:00:00,2.5,7.1,26.0,42.0,26.52,4.7,28.0
2023-06-16 06:00:00,3.0,12.5,19.0,52.0,30.57,4.3,29.0
2023-06-16 07:00:00,11.9,23.3,9.0,64.0,31.71,5.1,7.0
2023-06-16 08:00:00,16.4,24.1,12.0,74.0,31.71,6.3,314.0
2023-06-16 09:00:00,13.4,23.8,21.0,81.0,34.22,7.4,14.0
2023-06-16 10:00:00,5.9,15.2,43.0,89.0,33.94,6.9,27.0
2023-06-16 11:00:00,3.9,14.9,66.0,81.0,35.44,7.9,57.0
2023-06-16 12:00:00,2.6,12.2,89.0,124.0,36.81,8.7,57.0
2023-06-16 13:00:00,3.8,18.0,87.0,91.0,36.53,10.1,51.0
2023-06-16 14:00:00,2.7,12.2,95.0,93.0,37.935,11.7,56.0
2023-06-16 15:00:00,2.3,13.8,123.0,100.0,39.34,13.7,87.0
2023-06-16 16:00:00,2.5,10.9,104.0,139.0,40.745000000000005,18.8,94.0
2023-06-16 17:00:00,2.8,8.0,68.0,125.0,42.15,17.8,112.0
2023-06-16 18:00:00,2.7,7.5,56.0,78.0,43.555,14.3,129.0
2023-06-16 19:00:00,3.0,9.8,53.0,61.0,44.96,11.8,137.0
2023-06-16 20:00:00,2.4,6.8,53.0,110.0,44.96,13.6,147.0
2023-06-16 21:00:00,2.3,7.5,51.0,67.0,25.38,10.5,132.0
2023-06-16 22:00:00,3.0,15.4,38.0,57.0,25.38,14.7,86.0
2023-06-16 23:00:00,2.4,5.0,32.0,72.0,25.81,21.0,91.0
2023-06-17 00:00:00,2.2,3.6,29.0,81.0,25.79,21.1,94.0
2023-06-17 01:00:00,2.1,2.9,27.0,69.0,32.15,19.3,83.0
2023-06-17 02:00:00,2.1,4.1,22.0,58.0,32.08,15.6,78.0
2023-06-17 03:00:00,2.3,4.0,20.0,52.0,32.01,12.9,91.0
2023-06-17 04:00:00,2.4,3.4,21.0,47.0,31.94,11.7,93.0
2023-06-17 05:00:00,2.4,3.8,21.0,45.0,31.87,10.1,76.0
2023-06-17 06:00:00,2.3,3.8,23.0,47.0,31.8,7.2,88.0
2023-06-17 07:00:00,2.8,7.1,22.0,43.0,31.73,8.1,80.0
2023-06-17 08:00:00,3.9,9.5,24.0,51.0,31.66,8.9,75.0
2023-06-17 09:00:00,6.1,12.2,32.0,65.0,31.59,8.8,99.0
2023-06-17 10:00:00,4.5,13.0,49.0,78.0,31.52,10.1,95.0
2023-06-17 11:00:00,3.0,12.6,73.0,84.0,31.45,12.0,67.0
2023-06-17 12:00:00,2.6,13.2,94.0,90.0,31.38,11.7,79.0
2023-06-17 13:00:00,2.8,13.7,95.0,112.0,31.31,14.7,92.0
2023-06-17 14:00:00,2.8,11.1,88.0,116.0,31.24,19.1,94.0
2023-06-17 15:00:00,3.5,12.2,76.0,127.0,31.17,20.0,112.0
2023-06-17 16:00:00,3.9,9.6,60.0,128.0,31.1,19.7,115.0
2023-06-17 17:00:00,3.0,6.8,45.0,108.0,31.03,14.8,127.0
2023-06-17 18:00:00,2.9,8.7,40.0,60.0,30.96,11.1,134.0
2023-06-17 19:00:00,2.7,6.1,40.0,51.0,30.89,11.8,148.0
2023-06-17 20:00:00,2.6,4.9,39.0,59.0,30.82,15.0,161.0
2023-06-17 21:00:00,2.9,7.9,31.0,50.0,30.75,15.4,119.0
2023-06-17 22:00:00,2.9,4.0,24.0,54.0,30.68,22.5,97.0
2023-06-17 23:00:00,2.8,3.5,24.0,56.0,30.61,22.0,92.0
2023-06-18 00:00:00,2.3,4.6,23.0,47.0,30.54,14.6,100.0
2023-06-18 01:00:00,2.3,4.7,21.0,57.0,30.47,11.7,106.0
2023-06-18 02:00:00,2.4,6.7,19.0,53.0,30.47,7.5,62.0
2023-06-18 03:00:00,3.1,13.0,14.0,64.0,25.47,7.3,280.0
2023-06-18 04:00:00,3.3,18.3,9.0,62.0,25.47,6.3,292.0
