,NO,NO2,O3,PM10,PM2.5,WSR,WDV
2023-10-26 12:00:00,8.7,14.0,24.0,48.0,21.0,4.2,53.0
2023-10-26 13:00:00,13.0,17.4,23.0,61.0,17.0,4.2,97.0
2023-10-26 14:00:00,11.1,17.8,35.0,65.0,21.0,3.5,131.0
2023-10-26 15:00:00,6.3,16.2,48.0,65.0,23.0,3.5,160.0
2023-10-26 16:00:00,5.1,17.3,58.0,63.0,25.0,7.4,162.0
2023-10-26 17:00:00,3.4,12.3,49.0,82.0,20.0,8.4,173.0
2023-10-26 18:00:00,4.4,13.3,36.0,67.0,17.0,7.5,171.0
2023-10-26 19:00:00,3.9,15.1,28.0,57.0,15.0,7.1,151.0
2023-10-26 20:00:00,4.9,17.9,23.0,46.0,15.0,7.7,155.0
2023-10-26 21:00:00,5.1,15.6,21.0,52.0,13.0,10.6,144.0
2023-10-26 22:00:00,5.9,13.2,18.0,54.0,14.0,10.5,143.0
2023-10-26 23:00:00,4.2,10.3,18.0,54.0,10.0,11.1,148.0
2023-10-27 00:00:00,3.3,9.8,18.0,38.0,9.0,10.1,145.0
2023-10-27 01:00:00,3.3,8.1,19.0,34.0,8.0,10.2,145.0
2023-10-27 02:00:00,2.8,6.5,19.0,29.0,9.0,10.6,139.0
2023-10-27 03:00:00,2.3,5.1,20.0,29.0,9.0,10.1,149.0
2023-10-27 04:00:00,2.5,5.1,18.0,28.0,10.0,11.3,140.0
2023-10-27 05:00:00,5.0,7.3,18.0,28.0,9.0,10.4,140.0
2023-10-27 06:00:00,3.1,6.4,17.0,29.0,10.0,11.1,147.0
2023-10-27 07:00:00,4.7,10.8,14.0,32.0,10.0,9.7,147.0
2023-10-27 08:00:00,7.9,10.6,14.0,34.0,12.0,10.1,136.0
2023-10-27 09:00:00,7.5,10.2,16.0,32.0,13.0,11.2,138.0
2023-10-27 10:00:00,6.4,9.4,19.0,34.0,12.0,10.8,158.0
2023-10-27 11:00:00,5.3,8.3,22.0,46.0,12.0,11.4,161.0
2023-10-27 12:00:00,6.4,10.6,20.0,46.0,14.0,8.9,159.0
2023-10-27 13:00:00,5.7,8.8,25.0,48.0,14.0,9.5,148.0
2023-10-27 14:00:00,6.4,7.5,30.0,46.0,12.0,8.2,156.0
2023-10-27 15:00:00,4.5,8.4,28.0,45.0,9.0,10.5,177.0
2023-10-27 16:00:00,5.2,8.9,28.0,40.0,10.0,10.0,180.0
2023-10-27 17:00:00,6.0,14.0,24.0,47.0,10.0,9.0,178.0
2023-10-27 18:00:00,7.0,17.8,20.0,49.0,30.0,7.2,166.0
2023-10-27 19:00:00,13.3,26.7,10.0,103.0,31.0,5.5,155.0
2023-10-27 20:00:00,18.1,26.8,9.0,111.0,18.0,6.7,130.0
2023-10-27 21:00:00,9.2,23.4,12.0,76.0,16.0,11.9,151.0
2023-10-27 22:00:00,3.4,9.8,24.0,69.0,11.0,15.5,156.0
2023-10-27 23:00:00,3.7,6.2,26.0,51.0,9.0,15.4,150.0
2023-10-28 00:00:00,3.1,6.1,26.0,37.0,8.0,14.3,146.0
2023-10-28 01:00:00,2.9,7.8,23.0,36.0,8.0,13.2,154.0
2023-10-28 02:00:00,2.6,8.9,21.0,39.0,9.0,11.1,124.0
2023-10-28 03:00:00,3.0,8.2,21.0,40.0,8.0,8.9,134.0
2023-10-28 04:00:00,2.4,9.2,19.0,29.0,9.0,4.5,122.0
2023-10-28 05:00:00,2.2,8.4,19.0,37.0,9.0,7.8,96.0
2023-10-28 06:00:00,4.2,11.4,16.0,34.0,9.666666666666666,8.2,119.0
2023-10-28 07:00:00,3.9,11.1,17.0,32.0,10.333333333333334,6.1,138.0
2023-10-28 08:00:00,8.3,15.3,13.0,35.0,11.0,5.2,106.0
2023-10-28 09:00:00,7.4,10.7,19.0,48.0,12.0,4.7,151.0
2023-10-28 10:00:00,7.1,8.9,24.0,42.0,14.0,4.6,147.0
2023-10-28 11:00:00,8.1,10.5,30.0,40.0,15.0,7.2,120.0
2023-10-28 12:00:00,5.0,7.7,38.0,54.0,13.0,9.8,147.0
2023-10-28 13:00:00,4.5,6.0,38.0,42.0,11.0,14.3,151.0
2023-10-28 14:00:00,4.6,5.7,39.0,47.0,10.0,12.7,171.0
2023-10-28 15:00:00,5.2,6.2,40.0,39.0,10.0,12.0,171.0
2023-10-28 16:00:00,4.9,6.4,39.0,41.0,9.0,11.9,157.0
2023-10-28 17:00:00,5.2,6.6,38.0,41.0,9.0,11.3,167.0
2023-10-28 18:00:00,5.0,9.9,33.0,38.0,10.0,9.4,162.0
2023-10-28 19:00:00,6.3,16.2,25.0,47.0,12.0,7.8,154.0
2023-10-28 20:00:00,7.8,23.2,17.0,49.0,17.0,6.5,151.0
2023-10-28 21:00:00,7.3,23.3,14.0,59.0,19.0,8.4,148.0
2023-10-28 22:00:00,4.9,13.4,21.0,63.0,13.0,12.2,147.0
2023-10-28 23:00:00,4.7,11.4,21.0,50.0,10.0,12.1,153.0
2023-10-29 00:00:00,4.3,10.4,20.0,41.0,10.0,9.8,156.0
2023-10-29 01:00:00,3.4,8.3,21.0,40.0,8.0,11.2,143.0
2023-10-29 02:00:00,4.0,6.6,23.0,31.0,7.0,10.7,144.0
2023-10-29 03:00:00,2.8,8.8,20.0,32.0,8.0,8.2,138.0
2023-10-29 04:00:00,2.2,6.5,21.0,37.0,9.0,8.2,131.0
2023-10-29 05:00:00,2.4,7.5,19.0,32.0,8.0,5.3,92.0
2023-10-29 06:00:00,2.3,7.5,20.0,24.0,8.0,4.5,94.0
2023-10-29 07:00:00,2.8,8.8,18.0,33.0,9.0,5.2,126.0
2023-10-29 08:00:00,3.4,10.4,18.0,38.0,10.0,5.7,143.0
2023-10-29 09:00:00,4.3,9.5,19.0,38.0,11.0,5.5,140.0
2023-10-29 10:00:00,5.6,9.7,21.0,36.0,10.0,5.5,107.0
2023-10-29 11:00:00,5.1,7.9,26.0,39.0,10.0,6.1,129.0
2023-10-29 12:00:00,4.6,7.0,28.0,39.0,12.0,7.1,137.0
2023-10-29 13:00:00,5.5,8.0,35.0,30.0,14.0,5.8,145.0
2023-10-29 14:00:00,4.3,8.0,39.0,38.0,14.0,5.1,194.0
2023-10-29 15:00:00,4.3,6.1,37.0,43.0,10.0,8.4,149.0
2023-10-29 16:00:00,5.2,5.7,37.0,31.0,10.0,9.0,148.0
2023-10-29 17:00:00,4.1,7.2,36.0,38.0,12.0,7.9,157.0
2023-10-29 18:00:00,4.8,10.2,31.0,38.0,20.0,7.0,151.0
2023-10-29 19:00:00,3.1,15.7,23.0,57.0,19.0,4.1,141.0
2023-10-29 20:00:00,6.3,21.8,15.0,56.0,19.0,3.1,89.0
2023-10-29 21:00:00,5.3,18.4,14.0,66.0,16.0,5.9,73.0
2023-10-29 22:00:00,6.8,13.6,22.0,59.0,12.0,15.1,131.0
2023-10-29 23:00:00,3.6,12.4,25.0,57.0,8.0,13.4,123.0
2023-10-30 00:00:00,2.4,5.2,18.0,44.0,15.0,18.3,28.0
2023-10-30 01:00:00,2.3,3.6,17.0,193.0,9.0,15.6,21.0
2023-10-30 02:00:00,2.2,2.9,17.0,68.0,7.0,14.3,11.0
2023-10-30 03:00:00,2.1,2.7,17.0,37.0,4.0,14.0,25.0
2023-10-30 04:00:00,2.0,2.6,19.0,22.0,3.6666666666666665,16.9,29.0
2023-10-30 05:00:00,2.2,3.0,20.0,19.0,3.333333333333333,19.9,29.0
2023-10-30 06:00:00,2.4,3.7,20.0,16.0,3.0,20.1,23.0
2023-10-30 07:00:00,3.3,5.7,18.0,17.0,2.666666666666667,15.2,16.0
2023-10-30 08:00:00,4.1,6.9,17.0,19.0,2.333333333333333,16.7,23.0
2023-10-30 09:00:00,3.7,5.6,21.0,20.0,2.0,19.7,23.0
2023-10-30 10:00:00,3.7,5.5,23.0,20.0,3.0,20.4,25.0
2023-10-30 11:00:00,4.8,6.0,26.0,23.0,3.0,19.2,25.0
2023-10-30 12:00:00,3.7,5.4,27.0,32.0,3.0,19.9,28.0
2023-10-30 13:00:00,3.8,5.8,28.0,39.0,4.0,19.3,27.0
2023-10-30 14:00:00,4.0,5.9,28.0,35.0,4.0,19.4,27.0
2023-10-30 15:00:00,3.8,6.2,28.0,32.0,4.0,18.0,32.0
2023-10-30 16:00:00,3.8,7.1,27.0,38.0,4.0,16.5,29.0
2023-10-30 17:00:00,3.5,7.4,27.0,38.0,5.0,16.2,29.0
2023-10-30 18:00:00,3.1,8.6,25.0,37.0,5.0,15.3,28.0
2023-10-30 19:00:00,3.3,10.5,23.0,32.0,5.0,13.1,19.0
2023-10-30 20:00:00,3.3,11.0,22.0,33.0,6.0,12.4,20.0
2023-10-30 21:00:00,2.6,8.2,26.0,34.0,7.0,13.6,24.0
2023-10-30 22:00:00,2.4,7.9,26.0,28.0,8.0,13.1,24.0
2023-10-30 23:00:00,2.4,7.7,27.0,28.0,8.0,12.9,28.0
2023-10-31 00:00:00,2.1,7.7,26.0,29.0,9.0,12.1,33.0
2023-10-31 01:00:00,2.1,7.6,25.0,26.0,11.0,9.5,33.0
2023-10-31 02:00:00,2.0,5.8,27.0,26.0,10.0,11.0,28.0
2023-10-31 03:00:00,1.9,4.8,29.0,29.0,8.0,11.6,27.0
2023-10-31 04:00:00,1.9,4.6,31.0,26.0,7.0,11.1,27.0
2023-10-31 05:00:00,2.0,5.4,31.0,23.0,7.0,10.4,24.0
2023-10-31 06:00:00,2.1,6.8,29.0,23.0,7.1,10.9,23.0
2023-10-31 07:00:00,2.4,8.3,28.0,24.0,7.2,14.5,27.0
2023-10-31 08:00:00,3.2,9.7,26.0,27.0,7.3,14.9,28.0
2023-10-31 09:00:00,4.1,10.8,25.0,35.0,7.4,11.9,26.0
2023-10-31 10:00:00,4.3,9.9,26.0,27.0,7.5,12.0,26.0
2023-10-31 11:00:00,4.3,8.5,28.0,28.0,7.6,12.5,27.0
2023-10-31 12:00:00,4.4,7.7,30.0,27.0,7.7,13.6,31.0
2023-10-31 13:00:00,4.5,8.8,30.0,32.0,7.8,14.5,30.0
2023-10-31 14:00:00,4.7,9.1,31.0,34.0,7.9,15.0,14.0
2023-10-31 15:00:00,5.0,11.0,29.0,35.0,8.0,13.3,18.0
2023-10-31 16:00:00,4.1,10.7,30.0,44.0,8.0,13.8,23.0
2023-10-31 18:00:00,3.5,17.3,22.0,47.0,9.0,10.9,31.0
2023-10-31 19:00:00,3.7,20.3,19.0,50.0,10.0,9.8,21.0
2023-10-31 20:00:00,3.4,17.9,23.0,50.0,9.0,10.8,10.0
2023-10-31 21:00:00,3.9,20.2,20.0,41.0,10.0,8.3,12.0
2023-10-31 22:00:00,2.9,16.5,24.0,50.0,10.0,9.4,12.0
2023-10-31 23:00:00,2.6,15.8,24.0,40.0,10.0,8.2,9.0
2023-11-01 00:00:00,2.4000000000000004,17.15,22.0,42.5,10.0,7.35,184.0
2023-11-01 01:00:00,2.2,18.5,20.0,45.0,10.0,6.5,359.0
2023-11-01 02:00:00,2.0,16.7,20.0,45.0,10.0,4.6,336.0
2023-11-01 03:00:00,2.1,19.2,16.0,36.0,10.5,2.4,4.0
2023-11-01 04:00:00,2.0,20.1,15.0,38.0,11.0,3.9,39.0
2023-11-01 05:00:00,3.5,25.4,11.0,47.0,16.0,3.2,20.0
2023-11-01 06:00:00,3.5,24.2,13.0,52.0,16.0,3.7,27.0
2023-11-01 07:00:00,13.1,28.9,9.0,49.0,17.0,4.3,334.0
2023-11-01 08:00:00,15.7,28.8,13.0,59.0,15.0,5.8,353.0
2023-11-01 09:00:00,5.8,16.2,27.0,56.0,8.0,7.8,13.0
2023-11-01 10:00:00,5.7,9.7,36.0,42.0,7.0,4.2,32.0
2023-11-01 11:00:00,6.8,9.9,38.0,32.0,7.0,3.6,92.0
2023-11-01 12:00:00,8.4,12.6,37.0,37.0,16.0,9.9,156.0
2023-11-01 13:00:00,7.0,11.8,45.0,50.0,13.0,8.9,158.0
2023-11-01 14:00:00,5.4,9.6,49.0,46.0,12.0,9.3,171.0
2023-11-01 15:00:00,5.1,9.5,54.0,47.0,11.0,10.6,145.0
2023-11-01 16:00:00,4.5,9.0,55.0,46.0,10.0,10.6,174.0
2023-11-01 17:00:00,5.0,10.0,53.0,40.0,8.0,10.8,157.0
2023-11-01 18:00:00,4.6,11.2,49.0,46.0,9.0,11.6,149.0
2023-11-01 19:00:00,4.1,18.7,40.0,37.0,10.0,11.2,148.0
2023-11-01 20:00:00,4.8,25.8,30.0,47.0,13.0,9.3,160.0
2023-11-01 21:00:00,6.1,26.0,29.0,51.0,14.0,7.5,163.0
2023-11-01 22:00:00,4.0,26.2,29.0,46.0,19.0,7.1,161.0
2023-11-01 23:00:00,4.9,30.0,23.0,58.0,33.0,5.8,147.0
2023-11-02 00:00:00,5.4,30.8,22.0,61.0,20.0,5.3,129.0
2023-11-02 01:00:00,10.5,36.4,15.0,50.0,25.0,3.5,88.0
2023-11-02 02:00:00,24.5,41.2,7.0,85.0,33.0,3.1,24.0
2023-11-02 03:00:00,52.8,39.7,8.0,88.0,32.0,2.8,24.0
2023-11-02 04:00:00,62.2,38.8,7.0,97.0,35.0,5.0,59.0
2023-11-02 05:00:00,22.2,35.4,7.0,107.0,28.0,3.4,357.0
2023-11-02 06:00:00,32.0,35.9,7.0,67.0,23.0,2.2,328.0
2023-11-02 07:00:00,65.9,37.3,8.0,79.0,28.0,2.6,291.0
2023-11-02 08:00:00,86.1,37.8,9.0,83.0,32.0,1.8,43.0
2023-11-02 09:00:00,43.5,39.2,15.0,91.0,29.0,2.0,65.0
2023-11-02 10:00:00,28.3,35.8,25.0,83.0,26.0,2.4,141.0
2023-11-02 11:00:00,14.5,27.8,38.0,74.0,26.0,4.0,207.0
2023-11-02 12:00:00,9.1,15.1,48.0,63.0,17.0,6.5,150.0
2023-11-02 13:00:00,8.1,10.4,52.0,52.0,11.0,8.5,154.0
2023-11-02 14:00:00,5.5,8.5,53.0,49.0,10.0,11.4,146.0
2023-11-02 15:00:00,6.7,9.8,52.0,48.0,10.0,12.0,142.0
2023-11-02 16:00:00,8.0,10.8,51.0,47.0,11.0,13.0,135.0
2023-11-02 17:00:00,5.4,11.2,48.0,51.0,12.0,12.1,135.0
2023-11-02 18:00:00,4.5,13.6,43.0,51.0,11.0,12.0,139.0
2023-11-02 19:00:00,5.6,18.2,33.0,55.0,11.0,11.4,136.0
2023-11-02 20:00:00,6.1,21.2,29.0,52.0,13.0,10.1,144.0
2023-11-02 21:00:00,4.9,24.4,23.0,52.0,17.0,8.3,147.0
2023-11-02 22:00:00,6.0,23.4,22.0,63.0,17.0,7.4,146.0
2023-11-02 23:00:00,6.2,21.5,23.0,59.0,14.0,6.4,148.0
2023-11-03 00:00:00,3.9,22.2,22.0,50.0,15.0,4.8,155.0
2023-11-03 01:00:00,3.6,28.4,13.0,51.0,18.0,1.0,74.0
2023-11-03 02:00:00,37.8,34.8,7.0,59.0,28.0,4.2,13.0
2023-11-03 03:00:00,54.2,36.6,7.0,87.0,28.0,2.9,11.0
2023-11-03 04:00:00,40.9,32.5,7.0,90.0,24.0,0.2,352.0
2023-11-03 05:00:00,50.0,32.7,7.25,68.0,27.0,3.6,332.0
2023-11-03 06:00:00,46.4,35.5,7.5,85.0,31.0,2.8,300.0
2023-11-03 07:00:00,57.0,32.5,7.75,81.0,29.0,3.7,269.0
2023-11-03 08:00:00,50.1,30.6,8.0,127.0,30.0,5.7,265.0
2023-11-03 09:00:00,32.5,31.9,13.0,140.0,29.0,3.4,272.0
2023-11-03 10:00:00,13.2,25.2,31.0,103.0,24.0,3.7,50.0
2023-11-03 11:00:00,12.5,24.9,36.0,77.0,37.0,3.0,49.0
2023-11-03 12:00:00,8.9,19.2,43.0,128.0,26.0,7.1,151.0
2023-11-03 13:00:00,5.0,8.4,49.0,78.0,10.0,8.8,162.0
2023-11-03 14:00:00,4.8,7.8,51.0,42.0,8.0,10.0,155.0
2023-11-03 15:00:00,4.4,7.6,49.0,42.0,9.0,10.6,156.0
2023-11-03 16:00:00,4.9,7.4,48.0,43.0,9.0,10.8,148.0
2023-11-03 17:00:00,4.7,9.3,44.0,45.0,11.0,11.4,143.0
2023-11-03 18:00:00,4.9,10.9,38.0,49.0,9.0,11.1,163.0
2023-11-03 19:00:00,5.0,19.0,27.0,46.0,11.0,8.4,163.0
2023-11-03 20:00:00,7.5,29.8,15.0,49.0,17.0,7.4,145.0
2023-11-03 21:00:00,11.2,30.7,13.0,63.0,18.0,6.7,142.0
2023-11-03 22:00:00,18.4,33.5,9.0,69.0,24.0,3.5,163.0
2023-11-03 23:00:00,25.5,34.0,7.0,75.0,28.0,0.8,188.0
2023-11-04 00:00:00,8.4,25.6,14.0,84.0,17.0,7.4,138.0
2023-11-04 01:00:00,4.4,25.6,11.0,57.0,17.0,4.3,134.0
2023-11-04 02:00:00,9.1,26.8,9.0,51.0,18.0,3.3,108.0
2023-11-04 03:00:00,12.3,28.5,8.0,58.0,19.0,2.9,65.0
2023-11-04 04:00:00,2.8,21.7,12.0,63.0,16.0,3.3,59.0
2023-11-04 05:00:00,5.7,24.7,8.0,45.0,14.0,2.7,31.0
2023-11-04 06:00:00,9.8,23.8,7.0,45.0,12.0,2.4,336.0
2023-11-04 07:00:00,33.4,24.6,7.0,46.0,20.0,3.7,352.0
2023-11-04 08:00:00,24.9,24.6,10.0,67.0,22.0,4.3,339.0
2023-11-04 09:00:00,6.3,12.4,23.0,63.0,18.0,2.1,25.0
2023-11-04 10:00:00,6.1,13.7,25.0,53.0,25.0,4.3,46.0
2023-11-04 11:00:00,8.2,14.0,30.0,64.0,27.0,3.8,24.0
2023-11-04 12:00:00,9.2,18.7,37.0,67.0,31.0,4.0,5.0
2023-11-04 13:00:00,6.1,14.2,48.0,81.0,23.0,3.7,152.0
2023-11-04 14:00:00,5.1,10.2,58.0,62.0,14.0,9.5,156.0
2023-11-04 15:00:00,4.9,11.1,59.0,58.0,17.0,8.8,146.0
2023-11-04 16:00:00,4.1,11.7,64.0,59.0,19.0,10.9,137.0
2023-11-04 17:00:00,3.8,9.3,55.0,61.0,15.0,10.9,152.0
2023-11-04 18:00:00,5.5,12.1,40.0,47.0,15.0,8.1,148.0
2023-11-04 19:00:00,8.2,20.5,23.0,51.0,21.0,6.4,133.0
2023-11-04 20:00:00,16.1,32.8,8.0,68.0,24.0,3.7,96.0
2023-11-04 21:00:00,41.8,34.0,8.0,111.0,63.0,2.8,55.0
2023-11-04 22:00:00,82.8,32.8,9.0,151.0,100.0,1.3,335.0
2023-11-04 23:00:00,65.0,33.0,8.0,180.0,80.0,1.7,161.0
2023-11-05 00:00:00,37.4,30.8,7.0,144.0,39.0,3.6,87.0
2023-11-05 01:00:00,25.9,27.4,7.0,94.0,30.0,3.0,34.0
2023-11-05 02:00:00,13.6,24.8,7.0,81.0,20.0,3.8,47.0
2023-11-05 03:00:00,11.7,23.9,7.333333333333333,62.0,18.0,2.3,23.0
2023-11-05 04:00:00,8.9,22.8,7.666666666666667,52.0,17.0,2.6,30.0
2023-11-05 05:00:00,12.2,21.2,8.0,51.0,16.0,2.8,2.0
2023-11-05 06:00:00,25.8,23.6,7.0,48.0,22.0,5.2,347.0
2023-11-05 07:00:00,12.6,24.0,7.0,57.0,19.0,5.3,355.0
2023-11-05 08:00:00,14.8,21.5,9.0,53.0,16.0,5.1,323.0
2023-11-05 09:00:00,10.1,16.4,15.0,55.0,15.0,5.1,350.0
2023-11-05 10:00:00,8.5,13.9,22.0,44.0,15.0,6.1,8.0
2023-11-05 11:00:00,6.0,12.1,32.0,47.0,16.0,5.0,21.0
2023-11-05 12:00:00,5.4,11.1,39.0,56.0,15.0,3.5,77.0
2023-11-05 13:00:00,4.0,8.9,49.0,54.0,12.0,3.7,107.0
2023-11-05 14:00:00,3.4,8.0,57.0,46.0,11.0,9.2,153.0
2023-11-05 15:00:00,3.9,7.7,59.0,44.0,11.0,10.2,145.0
2023-11-05 16:00:00,3.6,7.4,54.0,43.0,13.0,10.6,140.0
2023-11-05 17:00:00,3.8,7.6,49.0,46.0,14.0,11.6,154.0
2023-11-05 18:00:00,3.9,10.6,46.0,46.0,14.0,9.9,157.0
2023-11-05 19:00:00,3.3,19.1,28.0,45.0,20.0,7.3,155.0
2023-11-05 20:00:00,5.0,25.3,20.0,62.0,29.0,6.4,161.0
2023-11-05 21:00:00,5.2,23.6,20.0,72.0,24.0,6.6,159.0
2023-11-05 22:00:00,5.8,23.9,17.0,65.0,26.0,5.7,151.0
2023-11-05 23:00:00,6.8,25.6,13.0,59.0,17.0,6.5,143.0
2023-11-06 00:00:00,4.6,17.1,18.0,52.0,14.0,8.4,135.0
2023-11-06 01:00:00,2.6,12.7,20.0,41.0,11.0,4.7,133.0
2023-11-06 02:00:00,2.5,18.8,12.0,48.0,11.0,4.9,44.0
2023-11-06 03:00:00,2.4,16.4,13.0,46.0,9.0,3.7,39.0
2023-11-06 04:00:00,2.8,15.9,13.0,39.0,10.0,4.3,9.0
2023-11-06 05:00:00,8.8,22.9,7.0,37.0,14.0,4.2,353.0
2023-11-06 06:00:00,14.5,22.9,7.0,53.0,16.0,3.7,356.0
2023-11-06 07:00:00,35.4,23.6,7.0,50.0,19.0,4.1,347.0
2023-11-06 08:00:00,45.8,24.8,8.0,70.0,21.0,5.6,357.0
2023-11-06 09:00:00,21.2,21.6,14.0,86.0,15.0,5.4,354.0
2023-11-06 10:00:00,14.6,18.6,22.0,63.0,14.0,4.7,13.0
2023-11-06 11:00:00,12.0,18.5,28.0,68.0,19.0,4.3,33.0
2023-11-06 12:00:00,7.7,15.1,39.0,96.0,17.0,3.3,44.0
2023-11-06 13:00:00,5.3,13.5,53.0,84.0,16.0,3.1,97.0
2023-11-06 14:00:00,4.6,13.5,64.0,81.0,16.0,7.1,156.0
2023-11-06 15:00:00,4.7,15.8,71.0,70.0,17.0,8.7,167.0
2023-11-06 16:00:00,4.3,12.3,75.0,74.0,15.0,9.0,150.0
2023-11-06 17:00:00,3.4,12.4,67.0,64.0,14.0,9.0,144.0
2023-11-06 18:00:00,4.3,16.3,47.0,63.0,12.0,8.1,169.0
2023-11-06 19:00:00,5.4,27.2,31.0,56.0,16.0,7.1,163.0
2023-11-06 20:00:00,15.9,39.7,11.0,67.0,19.0,5.1,141.0
2023-11-06 21:00:00,22.7,35.9,9.0,96.0,22.0,4.8,120.0
2023-11-06 22:00:00,51.9,37.2,7.0,118.0,29.0,2.0,186.0
2023-11-06 23:00:00,24.1,38.5,8.0,129.0,22.0,0.4,220.0
2023-11-07 00:00:00,14.9,30.3,8.0,84.0,20.0,5.0,97.0
2023-11-07 01:00:00,9.3,25.3,9.0,82.0,16.0,4.5,118.0
2023-11-07 02:00:00,3.7,20.6,12.0,69.0,14.0,4.4,115.0
2023-11-07 03:00:00,2.5,19.5,12.0,55.0,11.0,4.1,21.0
2023-11-07 04:00:00,2.7,16.9,13.0,47.0,9.0,3.7,17.0
2023-11-07 05:00:00,27.5,25.7,7.0,38.0,17.0,4.9,335.0
2023-11-07 06:00:00,33.2,25.6,7.0,84.0,19.0,3.3,338.0
2023-11-07 07:00:00,52.3,24.4,7.0,70.0,16.0,2.2,273.0
2023-11-07 08:00:00,48.0,26.0,8.0,71.0,18.0,2.2,334.0
2023-11-07 09:00:00,46.9,37.7,12.0,81.0,25.0,1.8,316.0
2023-11-07 10:00:00,32.0,51.7,23.0,120.0,44.0,1.4,312.0
2023-11-07 11:00:00,14.8,47.4,36.0,157.0,39.0,4.7,40.0
2023-11-07 12:00:00,11.6,47.7,50.0,159.0,42.0,2.6,86.0
2023-11-07 13:00:00,6.5,36.2,76.0,181.0,34.0,7.0,154.0
2023-11-07 14:00:00,8.0,39.7,65.0,126.0,27.0,6.0,143.0
2023-11-07 15:00:00,7.4,35.3,63.0,130.0,25.0,7.1,116.0
2023-11-07 16:00:00,3.7,19.1,92.0,120.0,22.0,9.6,149.0
2023-11-07 17:00:00,4.1,15.8,87.0,105.0,21.0,10.0,155.0
2023-11-07 18:00:00,4.5,24.1,66.0,91.0,22.0,8.3,150.0
2023-11-07 19:00:00,6.7,42.1,38.0,89.0,26.0,7.8,150.0
2023-11-07 20:00:00,7.0,45.6,32.0,124.0,30.0,5.7,127.0
2023-11-07 21:00:00,17.0,62.2,16.0,121.0,41.0,4.0,102.0
2023-11-07 22:00:00,49.9,59.3,7.0,171.0,53.0,4.1,5.0
2023-11-07 23:00:00,56.0,45.9,7.0,194.0,37.0,1.8,341.0
2023-11-08 00:00:00,43.0,40.8,7.0,135.0,38.0,4.3,80.0
2023-11-08 01:00:00,6.1,24.4,10.0,132.0,22.0,5.6,119.0
2023-11-08 02:00:00,3.8,18.7,13.0,71.0,11.0,5.5,128.0
2023-11-08 03:00:00,2.8,15.3,13.0,41.0,11.0,4.3,74.0
2023-11-08 04:00:00,2.9,17.3,11.0,50.0,14.0,3.6,88.0
2023-11-08 05:00:00,2.6,14.8,13.0,65.0,14.0,2.9,66.0
2023-11-08 06:00:00,4.8,20.5,9.0,47.0,16.0,2.4,21.0
2023-11-08 07:00:00,27.7,20.9,7.0,54.0,12.0,2.7,331.0
2023-11-08 08:00:00,56.0,24.5,8.0,53.0,17.0,4.5,358.0
2023-11-08 09:00:00,25.7,23.3,12.0,81.0,16.0,5.1,8.0
2023-11-08 10:00:00,16.1,22.4,22.0,69.0,21.0,5.4,17.0
2023-11-08 11:00:00,6.8,19.6,45.0,76.0,29.0,5.5,26.0
2023-11-08 12:00:00,6.0,20.0,56.0,120.0,28.0,5.8,55.0
2023-11-08 13:00:00,5.7,18.7,65.0,118.0,25.0,2.5,97.0
2023-11-08 14:00:00,5.0,23.9,94.0,105.0,31.0,5.9,130.0
2023-11-08 15:00:00,4.8,29.7,110.0,130.0,33.0,7.9,151.0
2023-11-08 16:00:00,4.1,25.7,109.0,125.0,32.0,9.7,153.0
2023-11-08 17:00:00,3.2,17.0,102.0,108.0,27.0,10.7,149.0
2023-11-08 18:00:00,3.4,18.5,80.0,94.0,24.0,10.4,168.0
2023-11-08 19:00:00,4.2,25.2,49.0,80.0,22.0,6.9,155.0
2023-11-08 20:00:00,8.3,35.2,26.0,79.0,23.0,7.1,134.0
2023-11-08 21:00:00,6.5,38.8,18.0,86.0,26.0,7.1,134.0
2023-11-08 22:00:00,14.7,37.3,13.0,95.0,28.0,5.6,111.0
2023-11-08 23:00:00,13.7,35.8,9.0,114.0,26.0,8.4,126.0
2023-11-09 00:00:00,4.7,18.4,15.0,88.0,14.0,10.7,131.0
2023-11-09 01:00:00,2.8,12.4,17.0,45.0,9.0,8.7,130.0
2023-11-09 02:00:00,2.9,13.2,15.0,45.0,9.0,6.7,84.0
2023-11-09 03:00:00,2.3,11.2,14.0,36.0,8.0,5.6,80.0
2023-11-09 04:00:00,2.4,12.4,11.0,31.0,10.0,4.0,64.0
2023-11-09 05:00:00,2.3,11.5,11.0,38.0,13.0,5.2,24.0
2023-11-09 06:00:00,2.6,10.1,13.0,40.0,19.0,6.4,344.0
2023-11-09 07:00:00,3.2,13.0,10.0,37.0,23.0,7.2,348.0
2023-11-09 08:00:00,5.5,14.6,7.0,50.0,18.0,7.4,349.0
2023-11-09 09:00:00,8.2,13.9,7.0,64.0,19.0,7.4,353.0
2023-11-09 10:00:00,6.4,11.4,6.0,74.0,17.0,10.7,357.0
2023-11-09 11:00:00,4.5,9.5,5.0,76.0,17.0,9.5,6.0
2023-11-09 12:00:00,3.5,7.5,2.0,73.0,16.0,8.7,33.0
2023-11-09 13:00:00,4.8,8.1,2.0,66.0,13.0,9.3,71.0
2023-11-09 14:00:00,6.9,10.4,2.0,57.0,14.0,10.7,122.0
2023-11-09 15:00:00,8.1,12.5,3.0,65.0,13.0,11.3,144.0
