,NO,NO2,O3,PM10,PM2.5,WSR,WDV
2023-11-19 18:00:00,3.5,16.9,34.0,59.0,25.0,6.2,67.0
2023-11-19 19:00:00,3.4,23.1,22.0,56.0,27.0,4.7,65.0
2023-11-19 20:00:00,4.4,26.4,14.0,62.0,32.0,4.2,91.0
2023-11-19 21:00:00,10.7,27.9,9.0,65.0,34.0,1.3,243.0
2023-11-19 22:00:00,15.7,26.1,9.0,67.0,34.0,0.6,225.0
2023-11-19 23:00:00,25.5,24.4,9.0,67.0,36.0,1.6,218.0
2023-11-20 00:00:00,36.1,24.7,9.11111111111111,70.0,43.0,1.5,246.0
2023-11-20 01:00:00,36.4,23.5,9.22222222222222,78.0,48.0,1.5,273.0
2023-11-20 02:00:00,31.8,24.2,9.333333333333334,88.0,59.0,1.0,237.0
2023-11-20 03:00:00,35.0,20.6,9.444444444444445,93.0,52.0,0.9,218.0
2023-11-20 04:00:00,29.9,21.9,9.555555555555555,85.0,51.0,1.2,230.0
2023-11-20 05:00:00,22.9,21.4,9.666666666666666,78.0,50.0,1.6,281.0
2023-11-20 06:00:00,12.6,23.3,9.77777777777778,79.0,46.0,1.0,242.0
2023-11-20 07:00:00,17.2,23.2,9.88888888888889,82.0,38.0,1.9,298.0
2023-11-20 08:00:00,30.0,21.4,10.0,75.0,32.0,1.0,250.0
2023-11-20 09:00:00,16.6,21.8,17.0,74.0,18.0,4.2,213.0
2023-11-20 10:00:00,9.3,20.6,32.0,62.0,15.0,2.6,250.0
2023-11-20 11:00:00,12.5,20.1,33.0,68.0,12.0,3.7,1.0
2023-11-20 12:00:00,4.4,6.7,41.0,62.0,6.0,11.4,311.0
2023-11-20 13:00:00,4.0,6.2,43.0,53.0,5.0,8.1,295.0
2023-11-20 14:00:00,4.033333333333333,6.661904761904762,42.23809523809524,52.85714285714285,5.333333333333333,8.095238095238095,281.85714285714283
2023-11-20 15:00:00,4.066666666666666,7.123809523809524,41.47619047619048,52.71428571428572,5.666666666666667,8.09047619047619,268.7142857142857
2023-11-20 16:00:00,4.1,7.585714285714285,40.71428571428572,52.57142857142857,6.0,8.085714285714285,255.57142857142856
2023-11-20 17:00:00,4.133333333333334,8.047619047619047,39.95238095238095,52.42857142857143,6.333333333333333,8.08095238095238,242.42857142857144
2023-11-20 18:00:00,4.166666666666667,8.50952380952381,39.19047619047619,52.285714285714285,6.666666666666666,8.076190476190476,229.28571428571428
2023-11-20 19:00:00,4.2,8.971428571428572,38.42857142857143,52.142857142857146,7.0,8.071428571428571,216.14285714285717
2023-11-20 20:00:00,4.233333333333333,9.433333333333334,37.66666666666666,52.0,7.333333333333333,8.066666666666666,203.0
2023-11-20 21:00:00,4.266666666666667,9.895238095238096,36.90476190476191,51.85714285714285,7.666666666666666,8.061904761904762,189.8571428571429
2023-11-20 22:00:00,4.3,10.357142857142858,36.142857142857146,51.71428571428572,8.0,8.057142857142857,176.71428571428572
2023-11-20 23:00:00,4.333333333333333,10.81904761904762,35.38095238095238,51.57142857142857,8.333333333333332,8.052380952380952,163.57142857142858
2023-11-21 00:00:00,4.366666666666667,11.280952380952382,34.61904761904762,51.42857142857143,8.666666666666666,8.047619047619047,150.42857142857144
2023-11-21 01:00:00,4.4,11.742857142857144,33.85714285714286,51.285714285714285,9.0,8.042857142857143,137.28571428571428
2023-11-21 02:00:00,4.433333333333334,12.204761904761906,33.095238095238095,51.142857142857146,9.333333333333332,8.038095238095238,124.14285714285714
2023-11-21 03:00:00,4.466666666666667,12.666666666666666,32.333333333333336,51.0,9.666666666666666,8.033333333333333,111.0
2023-11-21 04:00:00,4.5,13.128571428571428,31.571428571428573,50.85714285714285,10.0,8.028571428571428,97.85714285714286
2023-11-21 05:00:00,4.533333333333333,13.59047619047619,30.80952380952381,50.71428571428572,10.333333333333332,8.023809523809524,84.71428571428572
2023-11-21 06:00:00,4.566666666666666,14.052380952380952,30.047619047619047,50.57142857142857,10.666666666666666,8.019047619047619,71.57142857142858
2023-11-21 07:00:00,4.6,14.514285714285712,29.285714285714285,50.42857142857143,11.0,8.014285714285714,58.428571428571445
2023-11-21 08:00:00,4.633333333333334,14.976190476190474,28.52380952380953,50.285714285714285,11.333333333333332,8.00952380952381,45.28571428571431
2023-11-21 09:00:00,4.666666666666667,15.438095238095237,27.761904761904763,50.142857142857146,11.666666666666666,8.004761904761905,32.14285714285717
2023-11-21 10:00:00,4.7,15.9,27.0,50.0,12.0,8.0,19.0
2023-11-21 11:00:00,3.9,14.2,28.0,98.0,12.0,7.9,18.0
2023-11-21 12:00:00,3.2,11.4,30.0,102.0,9.0,3.0,25.0
2023-11-21 13:00:00,4.2,12.1,28.0,66.0,9.0,2.4,93.0
2023-11-21 14:00:00,5.8,16.5,25.0,55.0,11.0,6.1,216.0
2023-11-21 15:00:00,5.8,15.9,26.0,64.0,11.0,5.8,261.0
2023-11-21 16:00:00,4.8,13.4,29.0,63.0,10.0,6.8,280.0
2023-11-21 17:00:00,3.8,12.1,30.0,58.0,8.0,5.9,278.0
2023-11-21 18:00:00,3.5,12.3,29.0,54.0,7.0,6.5,287.0
2023-11-21 19:00:00,3.6,14.7,27.0,45.0,7.0,5.8,291.0
2023-11-21 20:00:00,3.3,16.5,25.0,40.0,6.5,5.8,349.0
2023-11-21 21:00:00,3.0,13.6,28.0,47.0,6.0,10.2,1.0
2023-11-21 22:00:00,2.5,11.0,31.0,43.0,5.0,8.2,10.0
2023-11-21 23:00:00,2.3,7.6,35.0,32.0,4.0,8.7,15.0
2023-11-22 00:00:00,3.2,10.6,31.0,33.0,5.0,6.6,18.0
2023-11-22 01:00:00,2.2,8.8,33.0,30.0,5.0,7.7,25.0
2023-11-22 02:00:00,2.2,7.8,34.0,32.0,5.0,7.3,10.0
2023-11-22 03:00:00,2.44,10.0,32.0,30.0,5.0,5.0,36.0
2023-11-22 04:00:00,2.68,10.4,30.0,28.0,6.0,2.0,147.0
2023-11-22 05:00:00,2.92,9.7,29.0,26.0,6.0,4.4,133.0
2023-11-22 06:00:00,3.16,11.4,27.0,28.0,7.0,3.4,187.0
2023-11-22 07:00:00,3.4,15.1,24.0,30.0,8.0,2.1,219.0
2023-11-22 08:00:00,9.2,16.6,24.0,32.0,9.0,2.0,50.0
2023-11-22 09:00:00,12.7,22.9,20.0,35.0,10.0,6.8,66.0
2023-11-22 10:00:00,10.5,18.4,26.0,51.0,10.0,7.1,70.0
2023-11-22 11:00:00,7.7,13.6,32.0,48.0,9.0,4.6,28.0
2023-11-22 12:00:00,9.5,19.8,27.0,44.0,12.0,5.1,73.0
2023-11-22 13:00:00,9.8,17.1,31.0,55.0,12.0,5.6,52.0
2023-11-22 14:00:00,7.0,16.2,32.0,55.0,10.0,6.4,61.0
2023-11-22 15:00:00,5.5,18.4,29.0,48.0,10.0,7.3,76.0
2023-11-22 16:00:00,4.5,17.6,30.0,48.0,12.0,5.6,110.0
2023-11-22 17:00:00,5.2,19.9,23.0,43.0,14.0,9.0,114.0
2023-11-22 18:00:00,4.9,22.7,19.0,43.0,14.0,4.4,70.0
2023-11-22 19:00:00,16.1,27.9,11.0,40.0,19.0,6.0,81.0
2023-11-22 20:00:00,10.1,25.7,12.0,42.0,18.0,3.5,130.0
2023-11-22 21:00:00,9.763636363636364,25.163636363636364,13.181818181818182,42.0,17.90909090909091,3.804545454545455,129.04545454545453
2023-11-22 22:00:00,9.427272727272728,24.627272727272725,14.363636363636363,42.0,17.818181818181817,4.109090909090909,128.0909090909091
2023-11-22 23:00:00,9.09090909090909,24.09090909090909,15.545454545454549,42.0,17.727272727272727,4.413636363636364,127.13636363636364
2023-11-23 00:00:00,8.754545454545454,23.55454545454545,16.727272727272727,42.0,17.636363636363637,4.718181818181818,126.1818181818182
2023-11-23 01:00:00,8.418181818181818,23.01818181818182,17.90909090909091,42.0,17.545454545454547,5.0227272727272725,125.22727272727272
2023-11-23 02:00:00,8.081818181818182,22.48181818181818,19.090909090909093,42.0,17.454545454545453,5.327272727272727,124.27272727272728
2023-11-23 03:00:00,7.745454545454545,21.945454545454545,20.272727272727277,42.0,17.363636363636363,5.631818181818181,123.3181818181818
2023-11-23 04:00:00,7.409090909090908,21.40909090909091,21.454545454545453,42.0,17.272727272727273,5.936363636363636,122.36363636363636
2023-11-23 05:00:00,7.072727272727272,20.872727272727275,22.63636363636364,42.0,17.181818181818183,6.24090909090909,121.4090909090909
2023-11-23 06:00:00,6.736363636363636,20.33636363636364,23.81818181818182,42.0,17.09090909090909,6.545454545454545,120.45454545454544
2023-11-23 07:00:00,6.4,19.8,25.0,42.0,17.0,6.85,119.5
2023-11-23 08:00:00,6.063636363636364,19.263636363636365,26.181818181818183,42.0,16.90909090909091,7.154545454545454,118.54545454545456
2023-11-23 09:00:00,5.727272727272727,18.727272727272727,27.363636363636367,42.0,16.818181818181817,7.459090909090909,117.5909090909091
2023-11-23 10:00:00,5.390909090909091,18.19090909090909,28.545454545454547,42.0,16.727272727272727,7.763636363636363,116.63636363636364
2023-11-23 11:00:00,5.054545454545454,17.654545454545456,29.727272727272727,42.0,16.636363636363637,8.068181818181817,115.6818181818182
2023-11-23 12:00:00,4.718181818181818,17.118181818181817,30.90909090909091,42.0,16.545454545454547,8.372727272727271,114.72727272727272
2023-11-23 13:00:00,4.381818181818182,16.581818181818182,32.09090909090909,42.0,16.454545454545453,8.677272727272726,113.77272727272728
2023-11-23 14:00:00,4.045454545454545,16.045454545454547,33.27272727272727,42.0,16.363636363636363,8.98181818181818,112.8181818181818
2023-11-23 15:00:00,3.709090909090909,15.50909090909091,34.45454545454545,42.0,16.272727272727273,9.286363636363635,111.86363636363636
2023-11-23 16:00:00,3.372727272727272,14.972727272727274,35.63636363636364,42.0,16.18181818181818,9.59090909090909,110.9090909090909
2023-11-23 17:00:00,3.036363636363636,14.436363636363636,36.81818181818182,42.0,16.09090909090909,9.895454545454545,109.95454545454544
2023-11-23 18:00:00,2.7,13.9,38.0,42.0,16.0,10.2,109.0
2023-11-23 19:00:00,2.5,15.2,38.0,39.0,17.0,10.3,115.0
2023-11-23 20:00:00,2.7,14.3,38.0,34.0,15.0,8.6,103.0
2023-11-23 21:00:00,3.5,19.6,29.0,35.0,16.0,5.7,118.0
2023-11-23 22:00:00,4.6,24.1,20.0,38.0,18.0,1.7,64.0
2023-11-23 23:00:00,15.2,30.4,11.0,39.0,23.0,1.4,293.0
2023-11-24 00:00:00,22.5,31.8,10.0,52.0,28.0,1.7,311.0
2023-11-24 01:00:00,10.5,31.2,10.0,63.0,25.0,1.9,299.0
2023-11-24 02:00:00,14.8,31.0,10.0,60.0,26.0,0.8,234.0
2023-11-24 03:00:00,22.7,28.3,10.142857142857142,62.0,28.0,1.6,224.0
2023-11-24 04:00:00,18.7,23.0,10.285714285714286,64.0,25.0,1.6,275.0
2023-11-24 05:00:00,16.9,21.1,10.428571428571429,56.0,26.0,2.8,259.0
2023-11-24 06:00:00,28.6,19.3,10.571428571428571,55.0,35.0,1.4,250.0
2023-11-24 07:00:00,42.7,19.9,10.714285714285714,68.0,36.0,1.8,237.0
2023-11-24 08:00:00,92.4,20.3,10.857142857142858,78.0,40.0,1.2,226.0
2023-11-24 09:00:00,95.5,28.7,11.0,96.0,46.0,0.9,297.0
2023-11-24 10:00:00,52.8,33.9,18.0,102.0,53.0,3.8,31.0
2023-11-24 11:00:00,28.1,36.1,27.0,106.0,54.0,2.8,34.0
2023-11-24 12:00:00,27.75,37.8,29.0,100.0,50.0,4.55,48.5
2023-11-24 13:00:00,27.4,39.5,31.0,94.0,46.0,6.3,63.0
2023-11-24 14:00:00,22.9,33.2,37.66666666666666,88.0,35.333333333333336,7.533333333333333,62.66666666666666
2023-11-24 15:00:00,18.4,26.9,44.333333333333336,82.0,24.666666666666668,8.766666666666666,62.333333333333336
2023-11-24 16:00:00,13.9,20.6,51.0,76.0,14.0,10.0,62.0
2023-11-24 17:00:00,5.1,20.3,45.0,63.0,20.0,11.2,55.0
2023-11-24 18:00:00,4.7,26.2,28.0,60.0,18.0,10.6,61.0
2023-11-24 19:00:00,4.5,24.0,20.0,59.0,13.0,10.1,52.0
2023-11-24 20:00:00,3.4,18.5,25.0,51.0,13.0,9.2,65.0
2023-11-24 21:00:00,3.0,15.4,27.0,46.0,12.0,9.2,66.0
2023-11-24 22:00:00,2.6,13.9,26.0,37.0,11.0,6.1,64.0
2023-11-24 23:00:00,2.9,11.3,27.0,36.0,10.0,7.8,54.0
2023-11-25 00:00:00,2.5,11.1,25.0,33.0,9.0,6.0,69.0
2023-11-25 01:00:00,2.8,10.9,24.0,26.0,9.0,6.0,62.0
2023-11-25 02:00:00,2.5,10.6,24.0,31.0,10.0,5.9,31.0
2023-11-25 03:00:00,2.5,7.0,27.0,30.0,10.0,7.3,44.0
2023-11-25 04:00:00,2.6,6.8,28.0,29.0,11.0,7.5,41.0
2023-11-25 05:00:00,2.4,4.4,30.0,28.0,9.0,7.2,50.0
2023-11-25 06:00:00,2.4,6.5,26.0,29.0,10.0,5.0,49.0
2023-11-25 07:00:00,2.8,12.3,21.0,35.0,8.0,5.5,57.0
2023-11-25 08:00:00,3.1,12.7,24.0,29.0,10.0,6.5,63.0
2023-11-25 09:00:00,5.4,17.7,19.0,28.0,8.0,4.1,50.0
2023-11-25 10:00:00,10.2,18.9,17.0,33.0,10.0,5.4,49.0
2023-11-25 11:00:00,18.8,20.9,16.0,39.0,14.0,5.2,41.0
2023-11-25 12:00:00,24.5,25.0,14.0,46.0,22.0,5.0,47.0
2023-11-25 13:00:00,9.1,23.0,16.0,62.0,25.0,4.7,352.0
2023-11-25 14:00:00,13.3,25.4,18.0,62.0,32.0,4.5,46.0
2023-11-25 15:00:00,16.5,26.4,18.0,63.0,28.0,4.2,77.0
2023-11-25 16:00:00,19.7,30.5,16.0,62.0,34.0,1.9,114.0
2023-11-25 17:00:00,14.9,30.8,18.0,65.0,36.0,2.6,328.0
2023-11-25 18:00:00,13.9,34.3,12.0,65.0,40.0,2.2,345.0
2023-11-25 19:00:00,15.2,34.6,9.0,69.0,41.0,1.5,46.0
2023-11-25 20:00:00,24.7,33.5,9.0,75.0,43.0,1.8,239.0
2023-11-25 21:00:00,25.9,30.2,9.0,84.0,39.0,3.7,212.0
2023-11-25 22:00:00,41.2,31.2,10.0,71.0,43.0,2.6,210.0
2023-11-25 23:00:00,39.4,33.1,9.0,81.0,45.0,0.6,19.0
2023-11-26 00:00:00,32.7,30.6,9.0,80.0,42.0,3.6,220.0
2023-11-26 01:00:00,28.1,29.5,9.0,82.0,50.0,6.1,215.0
2023-11-26 02:00:00,31.1,28.4,9.2,94.0,54.0,5.4,214.0
2023-11-26 03:00:00,15.4,27.4,9.4,94.0,48.0,5.5,218.0
2023-11-26 04:00:00,10.5,24.0,9.6,90.0,46.0,1.0,229.0
2023-11-26 05:00:00,12.9,21.8,9.8,88.0,39.0,2.0,207.0
2023-11-26 06:00:00,5.5,19.6,10.0,75.0,37.0,0.3,191.0
2023-11-26 07:00:00,9.1,19.6,9.0,66.0,36.0,1.3,211.0
2023-11-26 08:00:00,18.8,18.7,9.0,62.0,41.0,0.4,300.0
2023-11-26 09:00:00,31.7,21.3,10.0,64.0,46.0,0.9,98.0
2023-11-26 10:00:00,32.7,23.8,11.0,90.0,50.0,3.2,92.0
2023-11-26 11:00:00,25.2,24.6,14.0,98.0,51.0,3.0,76.0
2023-11-26 12:00:00,17.1,24.6,20.0,87.0,50.0,3.2,64.0
2023-11-26 13:00:00,5.9,9.6,30.0,82.0,21.0,8.4,18.0
2023-11-26 14:00:00,4.5,7.1,34.0,51.0,11.0,9.6,25.0
2023-11-26 15:00:00,4.3,7.4,34.0,38.0,10.0,9.2,20.0
2023-11-26 16:00:00,4.0,8.4,33.0,39.0,10.0,11.9,33.0
2023-11-26 17:00:00,3.4,10.6,27.0,42.0,9.5,11.5,33.0
2023-11-26 18:00:00,3.0,9.5,26.0,37.0,9.0,9.6,29.0
2023-11-26 19:00:00,3.4,13.5,21.0,32.0,7.0,8.9,31.0
2023-11-26 20:00:00,2.9,11.6,21.0,35.0,6.0,7.6,31.0
2023-11-26 21:00:00,2.9,10.0,22.0,29.0,5.0,7.0,12.0
2023-11-26 22:00:00,2.7,10.0,21.0,25.0,6.0,8.7,13.0
2023-11-26 23:00:00,2.8,10.0,20.0,27.0,10.0,7.6,357.0
2023-11-27 00:00:00,3.0,11.0,16.0,25.0,11.0,7.6,7.0
2023-11-27 01:00:00,3.1,11.9,15.0,26.0,12.0,5.8,349.0
2023-11-27 02:00:00,2.4,4.7,27.0,31.0,3.0,7.7,74.0
2023-11-27 03:00:00,2.5,7.8,22.0,19.0,5.0,4.6,32.0
2023-11-27 04:00:00,2.3,3.8,25.0,24.0,3.0,9.6,59.0
2023-11-27 05:00:00,2.3,5.7,29.0,23.0,8.0,10.4,55.0
2023-11-27 06:00:00,2.8,8.8,26.0,26.0,9.0,9.7,40.0
2023-11-27 07:00:00,5.5,13.6,22.0,28.0,12.0,9.5,43.0
2023-11-27 08:00:00,9.1,21.8,14.0,30.0,15.0,7.7,40.0
2023-11-27 09:00:00,5.2,18.5,21.0,33.0,12.0,9.0,47.0
2023-11-27 10:00:00,15.9,21.6,14.0,32.0,16.0,9.4,25.0
2023-11-27 11:00:00,20.0,23.2,12.0,37.0,17.0,8.5,11.0
2023-11-27 12:00:00,19.5,22.6,12.0,39.0,23.0,7.6,42.0
2023-11-27 13:00:00,22.1,21.7,12.0,43.0,20.0,5.7,36.0
2023-11-27 14:00:00,19.8,21.2,13.0,43.0,22.0,4.5,45.0
2023-11-27 15:00:00,19.6,21.5,12.0,47.0,22.0,5.8,56.0
2023-11-27 16:00:00,30.0,23.4,11.0,45.0,29.0,4.7,17.0
2023-11-27 17:00:00,31.6,24.2,10.0,72.0,33.0,4.9,37.0
2023-11-27 18:00:00,41.3,26.2,9.0,64.0,39.0,3.9,1.0
2023-11-27 19:00:00,23.8,29.1,10.0,65.0,27.0,3.7,28.0
2023-11-27 20:00:00,21.8,29.8,9.0,54.0,28.0,4.6,48.0
2023-11-27 21:00:00,36.1,29.5,10.0,66.0,45.0,4.6,59.0
2023-11-27 22:00:00,17.5,27.8,9.0,88.0,33.0,6.0,73.0
2023-11-27 23:00:00,3.7,17.4,22.0,80.0,22.0,5.0,58.0
2023-11-28 00:00:00,3.1,19.6,21.0,47.0,23.0,2.3,32.0
2023-11-28 01:00:00,2.5,13.5,24.0,47.0,21.0,3.1,95.0
2023-11-28 02:00:00,2.6,17.1,18.0,47.0,25.0,1.4,153.0
2023-11-28 03:00:00,3.4,22.4,12.0,45.0,33.0,2.6,95.0
2023-11-28 04:00:00,2.6,18.8,15.0,49.0,33.0,3.2,70.0
2023-11-28 05:00:00,2.9,18.6,15.0,47.0,30.0,3.5,51.0
2023-11-28 06:00:00,8.6,24.3,10.0,44.0,37.0,3.6,45.0
2023-11-28 07:00:00,8.3,20.9,10.0,57.0,28.0,5.8,72.0
2023-11-28 08:00:00,15.3,24.2,10.0,45.0,28.0,5.9,68.0
2023-11-28 09:00:00,22.4,20.6,10.5,45.0,22.0,6.5,61.0
2023-11-28 10:00:00,21.9,20.2,11.0,37.0,20.0,5.9,61.0
2023-11-28 11:00:00,24.9,22.0,11.0,33.0,21.0,5.4,71.0
2023-11-28 12:00:00,28.0,23.5,11.0,35.0,19.0,4.7,16.0
2023-11-28 13:00:00,29.9,23.4,11.5,34.0,19.0,5.9,5.0
2023-11-28 14:00:00,23.9,24.0,12.0,31.0,20.0,5.2,39.0
2023-11-28 15:00:00,17.4,24.4,13.0,38.0,24.0,4.4,53.0
2023-11-28 16:00:00,14.5,24.6,13.0,40.0,28.0,5.0,68.0
2023-11-28 17:00:00,14.3,25.8,12.0,46.0,27.0,5.3,58.0
2023-11-28 18:00:00,10.7,25.8,12.0,41.0,23.0,6.7,57.0
2023-11-28 19:00:00,11.9,27.8,11.0,33.0,21.0,6.9,52.0
2023-11-28 20:00:00,10.0,27.2,11.0,40.0,23.0,5.6,44.0
2023-11-28 21:00:00,4.8,22.2,15.0,43.0,22.0,6.1,43.0
2023-11-28 22:00:00,10.8,25.8,11.0,41.0,27.0,5.7,27.0
2023-11-28 23:00:00,6.9,22.6,13.0,48.0,23.0,3.6,29.0
2023-11-29 00:00:00,3.4,17.4,15.0,43.0,17.0,4.2,23.0
2023-11-29 01:00:00,3.5,19.1,14.0,36.0,15.0,3.8,15.0
2023-11-29 02:00:00,3.3,21.7,16.0,40.0,19.0,5.2,358.0
2023-11-29 03:00:00,2.7,17.4,23.0,45.0,25.0,5.6,355.0
2023-11-29 04:00:00,2.8,16.3,22.0,38.0,26.0,3.9,40.0
2023-11-29 05:00:00,2.8,17.9,18.0,37.0,18.0,3.4,355.0
2023-11-29 06:00:00,3.55,17.7,18.0,31.0,19.0,1.7,359.0
2023-11-29 07:00:00,4.3,22.4,13.0,36.0,22.0,1.1,9.0
2023-11-29 08:00:00,20.6,26.6,9.0,33.0,26.0,2.3,7.0
2023-11-29 09:00:00,40.2,28.4,10.0,39.0,27.0,1.7,20.0
2023-11-29 10:00:00,44.5,28.6,10.0,45.0,33.0,2.1,54.0
2023-11-29 11:00:00,41.4,30.1,10.0,47.0,34.0,1.6,315.0
2023-11-29 12:00:00,39.1,31.4,11.0,52.0,36.0,1.9,22.0
2023-11-29 13:00:00,28.7,31.0,12.0,53.0,28.0,2.3,65.0
2023-11-29 14:00:00,49.1,35.3,11.0,48.0,42.0,2.0,65.0
2023-11-29 15:00:00,48.0,34.8,11.0,65.0,49.0,3.8,83.0
2023-11-29 16:00:00,46.7,34.6,11.0,66.0,59.0,1.6,72.0
2023-11-29 17:00:00,54.2,36.8,10.0,84.0,81.0,2.1,14.0
2023-11-29 18:00:00,56.8,36.7,9.0,111.0,87.0,3.2,14.0
2023-11-29 19:00:00,53.0,34.0,9.0,123.0,61.0,1.4,28.0
2023-11-29 20:00:00,60.4,33.3,9.0,91.0,60.0,0.9,10.0
2023-11-29 21:00:00,66.9,33.4,9.090909090909092,90.0,62.0,1.7,10.0
2023-11-29 22:00:00,67.7,30.0,9.181818181818182,97.0,60.0,1.2,187.0
2023-11-29 23:00:00,82.2,30.0,9.272727272727272,108.0,62.0,0.9,341.0
2023-11-30 00:00:00,78.8,27.9,9.363636363636363,118.0,57.0,0.4,291.0
2023-11-30 01:00:00,75.1,25.6,9.454545454545457,107.0,54.0,1.0,324.0
2023-11-30 02:00:00,72.5,22.6,9.545454545454543,97.0,56.0,1.0,221.0
2023-11-30 03:00:00,67.5,22.1,9.636363636363637,96.0,60.0,1.7,215.0
2023-11-30 04:00:00,48.1,24.7,9.727272727272728,100.0,71.0,2.9,224.0
2023-11-30 05:00:00,32.5,23.9,9.818181818181818,138.0,85.0,3.6,215.0
2023-11-30 06:00:00,29.7,22.1,9.90909090909091,129.0,77.0,3.0,224.0
2023-11-30 07:00:00,48.6,22.0,10.0,117.0,103.0,2.5,243.0
2023-11-30 08:00:00,76.5,21.7,10.0,141.0,103.0,2.2,275.0
2023-11-30 09:00:00,117.0,25.2,10.0,128.0,105.0,0.9,295.0
2023-11-30 10:00:00,110.7,32.7,11.0,143.0,79.0,2.2,71.0
2023-11-30 11:00:00,83.1,44.7,14.0,133.0,78.0,3.3,38.0
2023-11-30 12:00:00,67.8,60.3,19.0,143.0,88.0,3.2,29.0
2023-11-30 13:00:00,53.1,75.0,25.0,140.0,89.0,2.4,33.0
2023-11-30 14:00:00,42.4,84.8,30.0,150.0,91.0,4.6,91.0
2023-11-30 15:00:00,21.8,63.7,36.0,147.0,59.0,3.9,92.0
2023-11-30 16:00:00,12.5,49.9,50.0,118.0,50.0,4.7,79.0
2023-11-30 17:00:00,11.5,57.2,39.0,104.0,46.0,5.0,64.0
2023-11-30 18:00:00,37.3,48.6,13.0,112.0,34.0,0.1,181.0
2023-11-30 19:00:00,51.8,45.7,9.0,115.0,39.0,2.4,287.0
2023-11-30 20:00:00,80.4,45.1,9.0,133.0,47.0,2.3,287.0
2023-11-30 21:00:00,78.6,40.7,9.0,165.0,61.0,1.5,247.0
2023-11-30 22:00:00,108.5,34.8,9.0,167.0,62.0,0.9,283.0
2023-11-30 23:00:00,100.0,33.2,9.0,165.0,53.0,1.1,281.0
2023-12-01 00:00:00,109.2,29.75,9.0,152.5,62.0,0.9,288.5
2023-12-01 01:00:00,118.4,26.3,9.0,140.0,71.0,0.7,296.0
2023-12-01 02:00:00,99.7,23.2,9.0,136.0,68.0,1.0,181.0
2023-12-01 03:00:00,78.2,24.3,9.0,127.0,77.0,0.9,223.0
2023-12-01 04:00:00,62.4,27.4,9.166666666666666,128.0,73.0,0.4,293.0
2023-12-01 05:00:00,71.3,23.5,9.333333333333334,118.0,65.0,1.3,237.0
2023-12-01 06:00:00,50.3,23.3,9.5,108.0,65.0,1.6,198.0
2023-12-01 07:00:00,43.2,25.5,9.666666666666666,110.0,68.0,0.7,232.0
2023-12-01 08:00:00,44.0,28.6,9.833333333333334,117.0,83.0,3.8,218.0
2023-12-01 09:00:00,52.5,28.3,10.0,142.0,83.0,1.0,206.0
2023-12-01 10:00:00,57.1,40.0,10.0,124.0,91.0,1.9,347.0
2023-12-01 11:00:00,71.8,44.5,12.0,169.0,102.0,3.2,65.0
2023-12-01 12:00:00,37.2,33.8,16.0,191.0,61.0,7.7,88.0
2023-12-01 13:00:00,15.8,19.7,22.0,123.0,30.0,7.7,92.0
2023-12-01 14:00:00,12.8,17.9,27.0,85.0,22.0,5.5,65.0
2023-12-01 15:00:00,11.4,18.6,31.0,82.0,20.0,5.1,25.0
2023-12-01 16:00:00,11.9,24.2,26.0,80.0,23.0,5.7,70.0
2023-12-01 17:00:00,8.5,24.0,27.0,83.0,22.0,5.0,87.0
2023-12-01 18:00:00,10.1,32.4,17.0,80.0,23.0,3.5,98.0
2023-12-01 19:00:00,31.3,37.6,9.0,79.0,29.0,2.7,97.0
2023-12-01 20:00:00,45.0,38.5,9.0,99.0,45.0,1.0,42.0
2023-12-01 21:00:00,35.5,35.2,9.0,114.0,57.0,1.4,348.0
2023-12-01 22:00:00,40.5,30.4,9.166666666666666,112.0,50.0,1.6,222.0
2023-12-01 23:00:00,61.3,26.8,9.333333333333334,101.0,48.0,1.9,284.0
2023-12-02 00:00:00,88.3,24.2,9.5,102.0,60.0,1.7,251.0
2023-12-02 01:00:00,85.2,24.6,9.666666666666666,127.0,51.0,1.7,245.0
2023-12-02 02:00:00,67.8,24.6,9.833333333333334,105.0,50.0,0.8,281.0
2023-12-02 03:00:00,79.9,27.1,10.0,109.0,56.0,0.6,253.0
2023-12-02 04:00:00,75.8,29.0,10.0,129.0,64.0,1.2,293.0
2023-12-02 05:00:00,80.1,22.3,10.0,127.0,61.0,1.0,295.0
2023-12-02 06:00:00,71.1,23.8,9.0,117.0,57.0,1.4,272.0
2023-12-02 07:00:00,64.8,21.0,9.0,131.0,52.0,0.5,186.0
2023-12-02 08:00:00,95.8,17.8,10.0,118.0,65.0,1.0,286.0
2023-12-02 09:00:00,97.4,28.8,10.0,121.0,52.0,0.7,31.0
2023-12-02 10:00:00,80.8,41.3,13.0,117.0,51.0,2.6,51.0
2023-12-02 11:00:00,69.7,63.6,18.0,124.0,79.0,4.5,44.0
2023-12-02 12:00:00,87.8,78.4,18.0,164.0,130.0,5.5,71.0
2023-12-02 13:00:00,28.4,51.6,30.0,222.0,76.0,6.0,77.0
2023-12-02 14:00:00,15.5,40.0,39.0,167.0,55.0,6.0,76.0
2023-12-02 15:00:00,10.8,24.4,42.0,129.0,29.0,7.7,37.0
2023-12-02 16:00:00,9.1,28.5,44.0,92.0,36.0,6.8,69.0
2023-12-02 17:00:00,6.3,24.7,42.0,91.0,31.0,6.5,78.0
2023-12-02 18:00:00,5.3,31.4,31.0,74.0,33.0,6.9,67.0
